iterations,fitness,time,fevals
0,17.0,0.069570333,1000
10,26.0,0.135719311,2100
20,22.0,0.196531676,3200
30,22.0,0.255752248,4300
40,22.0,0.316194472,5400
50,22.0,0.383196053,6500
60,24.0,0.446662867,7600
70,25.0,0.509072132,8700
80,31.0,0.571702024,9800
90,36.0,0.632273706,10900
100,35.0,0.691388887,12000
110,35.0,0.749972012,13100
120,38.0,0.807413712,14200
130,40.0,0.864570969,15300
140,40.0,0.920776431,16400
150,43.0,0.977764115,17500
160,46.0,1.03269286,18600
170,41.0,1.088173719,19700
180,42.0,1.14658253,20800
190,41.0,1.2027621,21900
200,41.0,1.258875665,23000
210,41.0,1.313667658,24100
220,41.0,1.365221362,25200
230,41.0,1.419845241,26300
240,40.0,1.474426453,27400
250,41.0,1.531651539,28500
260,41.0,1.586789606,29600
270,43.0,1.642518807,30700
280,42.0,1.699348588,31800
290,42.0,1.752744251,32900
300,43.0,1.806705885,34000
310,42.0,1.861859268,35100
320,42.0,1.91539606,36200
330,43.0,1.970078287,37300
340,42.0,2.027368649,38400
350,44.0,2.080731492,39500
360,45.0,2.135367405,40600
370,42.0,2.191720195,41700
380,44.0,2.246751049,42800
390,50.0,2.307316897,43900
400,46.0,2.362946542,45000
410,44.0,2.417485452,46100
420,53.0,2.474571597,47200
430,41.0,2.529358485,48300
440,41.0,2.582399687,49400
450,46.0,2.641298982,50500
460,47.0,2.694766851,51600
470,46.0,2.747288759,52700
480,47.0,2.801522803,53800
490,45.0,2.856031081,54900
500,48.0,2.911468908,56000
510,48.0,2.966345869,57100
520,48.0,3.0221243,58200
530,53.0,3.075331427,59300
540,48.0,3.131830815,60400
550,49.0,3.188815582,61500
560,54.0,3.24354631,62600
570,48.0,3.297650531,63700
580,48.0,3.351754387,64800
590,50.0,3.408511233,65900
600,53.0,3.461932423,67000
610,47.0,3.515376223,68100
620,48.0,3.567907248,69200
630,50.0,3.623164927,70300
640,49.0,3.675201822,71400
650,49.0,3.730864652,72500
660,50.0,3.782818402,73600
670,50.0,3.833754351,74700
680,53.0,3.886806128,75800
690,52.0,3.941504765,76900
700,51.0,3.993324679,78000
710,52.0,4.045388195,79100
720,48.0,4.101335834,80200
730,50.0,4.15452801,81300
740,50.0,4.208861975,82400
750,48.0,4.265359175,83500
760,46.0,4.31900318,84600
770,46.0,4.374475286,85700
780,48.0,4.431742309,86800
790,49.0,4.484254007,87900
800,51.0,4.538046433,89000
810,53.0,4.595980441,90100
820,46.0,4.650252411,91200
830,46.0,4.705880962,92300
840,49.0,4.760841798,93400
850,54.0,4.816857266,94500
860,55.0,4.871716724,95600
870,55.0,4.923807225,96700
880,54.0,4.976024997,97800
890,60.0,5.026516411,98900
900,58.0,5.082446545,100000
910,57.0,5.134531211,101100
920,59.0,5.186191399,102200
930,60.0,5.240371472,103300
940,59.0,5.292005404,104400
950,58.0,5.344292829,105500
960,57.0,5.396662305,106600
970,60.0,5.450162993,107700
980,62.0,5.502161961,108800
990,62.0,5.555505111,109900
1000,62.0,5.609371931,111000
1010,56.0,5.660652131,112100
1020,55.0,5.711229243,113200
1030,56.0,5.761702788,114300
1040,58.0,5.815062713,115400
1050,56.0,5.869154171,116500
1060,53.0,5.919041688,117600
1070,53.0,5.971608816,118700
1080,53.0,6.021976241,119800
1090,53.0,6.074039028,120900
1100,55.0,6.124035217,122000
1110,53.0,6.177224111,123100
1120,52.0,6.226941326,124200
1130,56.0,6.276200148,125300
1140,55.0,6.329721987,126400
1150,57.0,6.38186573,127500
1160,59.0,6.432776152,128600
1170,55.0,6.483814574,129700
1180,55.0,6.537540265,130800
1190,56.0,6.586953343,131900
1200,56.0,6.638135446,133000
1210,56.0,6.689743486,134100
1220,56.0,6.73760452,135200
1230,56.0,6.785303275,136300
1240,56.0,6.838524989,137400
1250,56.0,6.886874683,138500
1260,56.0,6.936738497,139600
1270,56.0,6.986401011,140700
1280,56.0,7.036429656,141800
1290,56.0,7.084704228,142900
1300,56.0,7.134973922,144000
1310,57.0,7.182837509,145100
1320,56.0,7.230554862,146200
1330,55.0,7.277833514,147300
1340,56.0,7.324278525,148400
1350,56.0,7.370994853,149500
1360,56.0,7.416325062,150600
1370,56.0,7.464933673,151700
1380,56.0,7.513432519,152800
1390,55.0,7.560212299,153900
1400,57.0,7.610060067,155000
1410,57.0,7.659058513,156100
1420,55.0,7.705935297,157200
1430,55.0,7.753376593,158300
1440,56.0,7.803097819,159400
1450,56.0,7.848092529,160500
1460,56.0,7.893288173,161600
1470,56.0,7.940014347,162700
1480,57.0,7.988028543,163800
1490,56.0,8.03585785,164900
1500,55.0,8.083602553,166000
1510,56.0,8.133320498,167100
1520,56.0,8.181565531,168200
1530,56.0,8.230141687,169300
