iterations,fitness,time,fevals
0,17.0,0.000732262,732
10,17.0,0.001381379,1370
20,17.0,0.001968137,1990
30,18.0,0.00255927,2606
40,18.0,0.003119406,3238
50,17.0,0.003709081,3865
60,18.0,0.004276875,4497
70,18.0,0.004850869,5123
80,23.0,0.005419757,5737
90,24.0,0.005994845,6367
100,24.0,0.006553522,6992
110,24.0,0.007119858,7626
120,24.0,0.007698957,8262
130,24.0,0.008270033,8888
140,26.0,0.008811936,9517
150,26.0,0.009356027,10163
160,26.0,0.009901211,10797
170,27.0,0.010445302,11435
180,28.0,0.010990122,12070
190,28.0,0.011536401,12704
200,28.0,0.012096902,13335
210,28.0,0.012632241,13973
220,28.0,0.013210611,14601
230,28.0,0.013849152,15233
240,28.0,0.014423146,15869
250,34.0,0.014995316,16518
260,28.0,0.015525184,17152
270,29.0,0.016058699,17780
280,30.0,0.016590755,18416
290,30.0,0.017139222,19036
300,31.0,0.017682219,19669
310,31.0,0.018213911,20296
320,33.0,0.018740862,20923
330,30.0,0.019254685,21550
340,30.0,0.019767779,22177
350,32.0,0.020323904,22815
360,32.0,0.020871641,23438
370,35.0,0.021406615,24080
380,34.0,0.021972222,24705
390,33.0,0.022543663,25337
400,33.0,0.023051651,25966
410,33.0,0.023599754,26591
420,34.0,0.024152232,27227
430,34.0,0.024719661,27863
440,34.0,0.025273233,28481
450,36.0,0.02582097,29108
460,34.0,0.02825698,29737
470,34.0,0.02882915,30366
480,34.0,0.029367771,31003
490,34.0,0.029947964,31625
500,34.0,0.030575565,32264
510,34.0,0.031161958,32889
520,34.0,0.03175455,33522
530,34.0,0.032359541,34152
540,33.0,0.032925148,34787
550,33.0,0.033461216,35412
560,34.0,0.034009318,36039
570,35.0,0.034553409,36656
580,35.0,0.035101876,37298
590,35.0,0.035643049,37944
600,35.0,0.036186046,38569
610,34.0,0.036727219,39192
620,36.0,0.037261099,39829
630,36.0,0.037773464,40459
640,36.0,0.03835548,41088
650,36.0,0.038907958,41726
660,37.0,0.039449861,42353
670,37.0,0.039972801,42976
680,34.0,0.040528562,43606
690,34.0,0.041055148,44224
700,36.0,0.041625495,44866
710,34.0,0.042194748,45497
720,34.0,0.042802656,46127
730,34.0,0.043347476,46741
740,36.0,0.043925116,47377
750,34.0,0.044485982,48019
760,34.0,0.045023509,48642
770,34.0,0.045544625,49288
780,34.0,0.046081788,49919
790,34.0,0.046591964,50542
800,35.0,0.047140431,51161
810,36.0,0.047693274,51798
820,36.0,0.048208556,52437
830,36.0,0.048726391,53059
840,36.0,0.049289445,53683
850,36.0,0.049863439,54318
860,36.0,0.050404977,54948
870,38.0,0.050962925,55571
880,36.0,0.051504463,56197
890,37.0,0.052031779,56824
900,37.0,0.052597021,57447
910,36.0,0.05316518,58087
920,39.0,0.053720211,58725
930,39.0,0.054271595,59347
940,39.0,0.054798182,59965
950,42.0,0.05534519,60593
960,42.0,0.055867765,61225
970,45.0,0.056388152,61860
980,45.0,0.056916562,62477
990,45.0,0.057448983,63101
1000,47.0,0.057990886,63732
1010,47.0,0.058509085,64366
1020,51.0,0.0590426,65004
1030,51.0,0.059577939,65647
1040,51.0,0.060128958,66287
1050,55.0,0.060659191,66917
1060,56.0,0.061177755,67545
1070,56.0,0.061713094,68179
1080,58.0,0.062258279,68819
1090,58.0,0.062774655,69452
1100,58.0,0.063308171,70087
1110,58.0,0.063836217,70725
1120,58.0,0.064342382,71353
1130,65.0,0.064868604,71968
1140,58.0,0.065393002,72586
1150,58.0,0.065923235,73209
1160,60.0,0.066452739,73844
1170,60.0,0.06695708,74477
1180,67.0,0.067460692,75100
1190,67.0,0.067994936,75728
1200,62.0,0.068468645,76353
1210,60.0,0.068955117,76983
1220,60.0,0.069439037,77617
1230,60.0,0.070042204,78248
1240,62.0,0.070543263,78878
1250,62.0,0.071028642,79503
1260,62.0,0.071505633,80122
1270,65.0,0.072003776,80764
1280,64.0,0.072513588,81396
1290,64.0,0.073028141,82023
1300,64.0,0.073528107,82666
1310,64.0,0.074021143,83306
1320,64.0,0.074523297,83922
1330,64.0,0.075034202,84550
1340,64.0,0.075593244,85170
1350,65.0,0.076049084,85796
1360,65.0,0.076550143,86433
1370,65.0,0.077046097,87050
1380,65.0,0.07753804,87688
1390,65.0,0.078018678,88319
1400,67.0,0.078493481,88939
1410,67.0,0.078974119,89566
1420,65.0,0.079461686,90189
1430,65.0,0.079956911,90822
1440,65.0,0.080439372,91464
1450,64.0,0.080879167,92088
1460,64.0,0.081327713,92717
1470,65.0,0.08180361,93357
1480,65.0,0.082280966,93990
1490,65.0,0.082759416,94609
1500,65.0,0.083256464,95237
1510,65.0,0.083766275,95863
1520,65.0,0.084229408,96496
1530,65.0,0.084683789,97126
1540,66.0,0.085156039,97752
1550,64.0,0.085664392,98383
1560,64.0,0.086287982,99001
1570,64.0,0.086849577,99626
1580,65.0,0.087332038,100260
1590,66.0,0.087817052,100894
1600,64.0,0.088257576,101523
1610,65.0,0.088737849,102143
1620,66.0,0.089259331,102763
1630,66.0,0.089759297,103405
1640,66.0,0.090254522,104032
1650,66.0,0.090759593,104652
1660,69.0,0.0912581,105286
1670,68.0,0.091822977,105915
1680,69.0,0.092325495,106554
1690,67.0,0.092807956,107197
1700,67.0,0.09329844,107819
1710,69.0,0.093790382,108449
1720,69.0,0.09427029,109089
1730,69.0,0.094776455,109718
1740,69.0,0.09521625,110344
1750,69.0,0.095749401,110970
1760,69.0,0.096194666,111598
1770,69.0,0.096673845,112225
1780,72.0,0.097188762,112844
1790,72.0,0.097713161,113479
1800,72.0,0.098190882,114109
1810,72.0,0.09873716,114721
1820,72.0,0.099202846,115353
1830,73.0,0.099779393,115982
1840,72.0,0.10027243,116618
1850,72.0,0.100803028,117240
1860,73.0,0.10123553,117863
1870,72.0,0.101711427,118492
1880,72.0,0.102149034,119136
1890,72.0,0.10268109,119766
1900,72.0,0.103310515,120400
1910,72.0,0.10388378,121027
1920,73.0,0.104364418,121651
1930,73.0,0.104828281,122280
1940,72.0,0.105336634,122891
1950,74.0,0.10580852,123516
1960,76.0,0.106273113,124148
1970,74.0,0.106767609,124780
1980,75.0,0.107243871,125416
1990,75.0,0.10777374,126048
2000,75.0,0.108256566,126665
2010,75.0,0.108818526,127292
2020,75.0,0.109344018,127927
2030,75.0,0.109922753,128562
2040,75.0,0.11057734,129191
2050,75.0,0.111123984,129814
2060,75.0,0.111792793,130450
2070,75.0,0.112293123,131084
2080,75.0,0.112756986,131700
2090,76.0,0.113266798,132332
2100,76.0,0.113748165,132960
2110,76.0,0.114330182,133587
2120,79.0,0.11482176,134217
2130,79.0,0.115332665,134849
2140,79.0,0.115772459,135468
2150,79.0,0.116257109,136102
2160,79.0,0.116859912,136739
2170,78.0,0.117393428,137388
2180,78.0,0.117881359,138016
2190,78.0,0.118416333,138650
2200,78.0,0.118860139,139277
2210,80.0,0.119449449,139930
2220,78.0,0.122247579,140544
2230,79.0,0.122732228,141169
2240,79.0,0.123165459,141807
2250,81.0,0.12360963,142436
2260,78.0,0.124065471,143061
2270,78.0,0.1247,143706
2280,80.0,0.125253937,144336
2290,80.0,0.125777606,144958
2300,80.0,0.126232717,145581
2310,83.0,0.126676888,146197
2320,83.0,0.127179406,146843
2330,80.0,0.127645092,147464
2340,80.0,0.128105673,148083
2350,83.0,0.12860491,148703
2360,83.0,0.129085183,149345
2370,83.0,0.129569832,149980
2380,86.0,0.130027131,150618
2390,88.0,0.130481877,151248
2400,88.0,0.130928236,151874
2410,88.0,0.131381889,152504
2420,91.0,0.13183153,153138
2430,88.0,0.132341342,153762
2440,90.0,0.132821251,154388
2450,88.0,0.133384305,155013
2460,88.0,0.133843063,155636
2470,88.0,0.134343758,156269
2480,92.0,0.134895872,156912
2490,89.0,0.135342231,157538
2500,88.0,0.135818493,158169
2510,88.0,0.136232031,158784
2520,92.0,0.136671096,159412
2530,88.0,0.13718346,160038
2540,88.0,0.137694001,160662
2550,92.0,0.138142912,161280
2560,92.0,0.138658558,161916
2570,92.0,0.139099811,162553
2580,93.0,0.139619834,163182
2590,92.0,0.140071298,163822
2600,92.0,0.140559229,164450
2610,92.0,0.141166409,165082
2620,92.0,0.141628084,165716
2630,92.0,0.142089394,166340
2640,92.0,0.142624732,166975
2650,92.0,0.143064162,167601
2660,93.0,0.143569598,168226
2670,93.0,0.144010851,168852
2680,94.0,0.144526497,169488
2690,94.0,0.145016981,170125
2700,94.0,0.145445835,170755
2710,94.0,0.146035145,171382
2720,94.0,0.146525994,172014
2730,94.0,0.146999703,172647
2740,92.0,0.147454449,173280
2750,94.0,0.147882574,173914
2760,92.0,0.148311064,174548
2770,94.0,0.1487432,175170
2780,94.0,0.149283279,175800
2790,94.0,0.149762458,176425
2800,94.0,0.1504495,177055
2810,94.0,0.150878719,177694
2820,94.0,0.151679539,178321
2830,94.0,0.152373875,178953
2840,94.0,0.152867276,179582
2850,91.0,0.153540461,180212
2860,91.0,0.154143629,180850
2870,91.0,0.155388984,181470
2880,91.0,0.156056699,182104
2890,92.0,0.156590214,182732
2900,91.0,0.157113519,183353
2910,92.0,0.157644117,183985
2920,94.0,0.15824145,184614
2930,91.0,0.159000333,185246
2940,92.0,0.159638509,185872
2950,91.0,0.160220161,186500
2960,91.0,0.16089444,187123
2970,92.0,0.161609562,187755
2980,91.0,0.162220023,188382
2990,92.0,0.163003339,189018
3000,93.0,0.163589003,189639
3010,93.0,0.164525845,190265
3020,93.0,0.1652045,190901
3030,94.0,0.165886437,191529
3040,93.0,0.166557798,192148
3050,93.0,0.167488441,192793
3060,95.0,0.168132817,193413
3070,95.0,0.168779016,194033
3080,96.0,0.16940224,194665
3090,95.0,0.169990091,195294
3100,95.0,0.1706589,195919
3110,95.0,0.171233259,196553
3120,95.0,0.17181637,197177
3130,95.0,0.172302113,197813
3140,93.0,0.172768529,198434
3150,95.0,0.173285269,199063
3160,95.0,0.173788152,199689
3170,95.0,0.17464732,200327
3180,95.0,0.175279297,200952
3190,93.0,0.175890123,201581
3200,94.0,0.176546898,202224
3210,94.0,0.177198932,202858
3220,97.0,0.17781851,203483
3230,97.0,0.178561712,204107
3240,97.0,0.179199159,204745
3250,97.0,0.179858122,205382
3260,97.0,0.180513438,206017
3270,97.0,0.181213244,206650
3280,97.0,0.181763169,207278
3290,97.0,0.182674485,207903
3300,98.0,0.183284217,208534
3310,100.0,0.183899054,209164
3320,98.0,0.184540147,209781
3330,98.0,0.185181241,210405
3340,97.0,0.185784409,211040
3350,98.0,0.186499896,211677
3360,98.0,0.187098323,212320
3370,98.0,0.18770295,212951
3380,98.0,0.188297001,213585
3390,98.0,0.188908921,214214
3400,97.0,0.189403781,214848
3410,97.0,0.189944954,215485
3420,97.0,0.190429239,216106
3430,97.0,0.190963119,216739
3440,99.0,0.191680793,217351
3450,98.0,0.192261715,217969
3460,97.0,0.192744541,218603
3470,97.0,0.193200016,219234
3480,97.0,0.193683207,219855
3490,97.0,0.194273247,220489
3500,97.0,0.194787435,221130
3510,97.0,0.195220301,221763
3520,97.0,0.195753452,222384
3530,97.0,0.196285874,223013
3540,98.0,0.196975469,223640
3550,98.0,0.197517736,224275
3560,97.0,0.198108141,224909
3570,97.0,0.198539549,225555
3580,97.0,0.198986272,226180
3590,98.0,0.199436277,226826
3600,98.0,0.19992275,227447
3610,98.0,0.200358897,228072
3620,98.0,0.200798692,228698
3630,98.0,0.201317985,229321
3640,98.0,0.201814304,229943
3650,98.0,0.202407261,230571
3660,98.0,0.203514405,231205
3670,98.0,0.203915909,231828
3680,98.0,0.204472034,232465
3690,98.0,0.204887031,233096
3700,98.0,0.20533339,233734
3710,98.0,0.205724683,234362
3720,98.0,0.206192922,234985
3730,100.0,0.206702369,235620
3740,100.0,0.207280375,236255
3750,100.0,0.207712876,236887
3760,100.0,0.20814793,237520
3770,100.0,0.208580796,238137
3780,100.0,0.209076751,238764
3790,100.0,0.209691224,239385
3800,100.0,0.210320284,240015
3810,100.0,0.210853435,240638
3820,100.0,0.21138841,241267
3830,100.0,0.211823829,241901
3840,100.0,0.212310666,242519
3850,100.0,0.212819748,243146
3860,100.0,0.21321797,243768
3870,100.0,0.213675634,244411
3880,100.0,0.214326939,245049
3890,100.0,0.214814141,245686
3900,100.0,0.215285662,246326
3910,100.0,0.2156992,246973
3920,100.0,0.21619406,247592
3930,100.0,0.216625467,248228
3940,100.0,0.217113034,248860
3950,100.0,0.217657489,249494
3960,100.0,0.218174594,250107
3970,100.0,0.22323442,250732
3980,100.0,0.223675673,251355
3990,100.0,0.224075354,251981
4000,100.0,0.224696756,252606
4010,100.0,0.225154784,253230
4020,100.0,0.225752847,253865
4030,100.0,0.226330123,254510
4040,100.0,0.226804926,255132
4050,100.0,0.227336618,255759
4060,100.0,0.22773484,256385
4070,100.0,0.228184481,257001
4080,100.0,0.228603125,257638
4090,100.0,0.229100538,258261
4100,100.0,0.229558202,258886
4110,100.0,0.230805016,259527
4120,100.0,0.231210896,260165
4130,100.0,0.231655796,260803
4140,100.0,0.232104708,261431
4150,100.0,0.232567476,262064
4160,100.0,0.233054678,262703
4170,100.0,0.233566677,263342
4180,100.0,0.233989332,263973
4190,100.0,0.234443349,264603
4200,100.0,0.234876579,265230
4210,100.0,0.235325491,265871
4220,100.0,0.235761275,266502
4230,100.0,0.23638924,267135
4240,100.0,0.236777252,267758
4250,100.0,0.237205742,268393
4260,100.0,0.237672158,269023
4270,100.0,0.238243964,269651
4280,100.0,0.238759611,270277
4290,100.0,0.239269422,270899
4300,100.0,0.239722709,271531
4310,100.0,0.240157034,272154
4320,100.0,0.240770412,272804
4330,100.0,0.241176292,273440
4340,100.0,0.241752839,274069
4350,100.0,0.2421744,274699
4360,100.0,0.242598879,275341
4370,100.0,0.243005124,275969
4380,100.0,0.243406628,276606
4390,100.0,0.243803027,277232
4400,100.0,0.244197237,277857
4410,100.0,0.244659641,278493
4420,100.0,0.245108552,279112
4430,100.0,0.245559287,279750
4440,100.0,0.245956415,280367
4450,100.0,0.246417725,280999
4460,100.0,0.246955616,281642
4470,100.0,0.247744767,282264
4480,100.0,0.24819696,282887
4490,100.0,0.248616697,283521
4500,100.0,0.249065973,284153
4510,100.0,0.249480605,284774
4520,100.0,0.249884297,285406
4530,100.0,0.250318257,286040
4540,100.0,0.250894803,286653
4550,100.0,0.251344444,287286
4560,100.0,0.251814871,287919
4570,100.0,0.252247008,288546
4580,100.0,0.252756455,289182
4590,100.0,0.253195156,289794
4600,100.0,0.253609424,290415
4610,100.0,0.254202381,291041
4620,100.0,0.254689218,291676
4630,100.0,0.255422574,292304
4640,100.0,0.255825173,292940
4650,100.0,0.2562956,293564
4660,100.0,0.256706586,294185
4670,100.0,0.257103349,294823
4680,100.0,0.257505582,295453
4690,100.0,0.257910368,296088
4700,100.0,0.258302756,296713
4710,100.0,0.258700614,297344
4720,100.0,0.259103212,297974
4730,100.0,0.259510915,298606
4740,100.0,0.259911689,299246
4750,100.0,0.260327051,299876
4760,100.0,0.260730378,300518
4770,100.0,0.261240555,301144
4780,100.0,0.261710982,301768
4790,100.0,0.26213072,302400
4800,100.0,0.26259203,303045
4810,100.0,0.263048234,303676
4820,98.0,0.263527048,304303
4830,98.0,0.263974501,304930
4840,98.0,0.26441539,305560
4850,98.0,0.26486029,306183
4860,98.0,0.265308837,306822
4870,98.0,0.265727481,307449
4880,99.0,0.266133725,308075
4890,100.0,0.266775548,308705
4900,100.0,0.267251081,309343
4910,100.0,0.267686135,309974
4920,100.0,0.268204334,310594
4930,100.0,0.268643764,311237
4940,100.0,0.269136436,311869
4950,100.0,0.269641507,312486
4960,100.0,0.270101723,313111
4970,100.0,0.270537506,313738
4980,100.0,0.270951773,314377
4990,100.0,0.27137771,314992
5000,100.0,0.271791978,315622
