iterations,fitness,time,fevals
0,8.0,3.5738e-05,11
10,8.0,5.2513e-05,21
20,8.0,6.45469999999e-05,31
30,8.0,7.98629999998e-05,41
40,8.0,9.08029999999e-05,51
50,8.0,0.000102837,61
60,8.0,0.000127635,71
70,8.0,0.000152068,81
80,8.0,0.000168113,91
90,8.0,0.000192181,101
100,8.0,0.000237765,111
110,8.0,0.000298665,121
120,8.0,0.000322733,131
130,8.0,0.000336955,141
140,8.0,0.000368316,151
150,8.0,0.000383632,161
160,8.0,0.00039676,171
170,8.0,0.000410253,181
180,8.0,0.000437239,191
190,8.0,0.000452555,201
200,10.0,0.00048027,211
210,10.0,0.00051382,221
220,10.0,0.00054263,231
230,10.0,0.000568886,241
240,11.0,0.000599154,251
250,11.0,0.000618846,261
260,11.0,0.000638173,271
270,11.0,0.000682298,281
280,11.0,0.000711837,291
290,11.0,0.000737364,301
300,11.0,0.000773102,311
310,11.0,0.000831085,321
320,11.0,0.000925536,331
330,11.0,0.000942311,341
340,11.0,0.000966744,351
350,11.0,0.000988989,361
360,11.0,0.001007587,371
370,17.0,0.001023633,381
380,17.0,0.001080157,391
390,17.0,0.001100578,401
400,17.0,0.00111553,411
410,17.0,0.001129023,421
420,17.0,0.001142881,431
430,17.0,0.001157103,441
440,17.0,0.00117789,451
450,17.0,0.001194665,461
460,17.0,0.001208523,471
470,17.0,0.001257754,481
480,17.0,0.001329959,491
490,17.0,0.001347828,501
500,17.0,0.001363874,511
510,19.0,0.001378825,521
520,19.0,0.001394141,531
530,19.0,0.001408728,541
540,19.0,0.001422585,551
550,19.0,0.001443007,561
560,19.0,0.001455771,571
570,19.0,0.001466711,581
580,19.0,0.001478016,591
590,19.0,0.001499167,601
600,19.0,0.001508284,611
610,19.0,0.001521047,621
620,19.0,0.001545845,631
630,19.0,0.001564808,641
640,19.0,0.001583771,651
650,19.0,0.001600181,661
660,19.0,0.001618415,671
670,19.0,0.001636649,681
680,19.0,0.001655247,691
690,19.0,0.001668376,701
700,19.0,0.001679316,711
710,19.0,0.001693538,721
720,19.0,0.001719065,731
730,19.0,0.001744228,741
740,19.0,0.001777413,751
750,19.0,0.001804034,761
760,19.0,0.00182555,771
770,19.0,0.001843783,781
780,19.0,0.001872956,791
790,19.0,0.001886814,801
800,19.0,0.001900672,811
810,19.0,0.001915988,821
820,19.0,0.001957561,831
830,19.0,0.00198637,841
840,19.0,0.002000228,851
850,19.0,0.002012626,861
860,22.0,0.002022108,871
870,22.0,0.002033778,881
880,22.0,0.002045813,891
890,22.0,0.002057847,901
900,22.0,0.002072434,911
910,22.0,0.002094679,921
920,22.0,0.002105983,931
930,22.0,0.002115829,941
940,22.0,0.002138439,951
950,22.0,0.002180377,961
960,22.0,0.002191317,971
970,22.0,0.002204081,981
980,22.0,0.002216479,991
990,22.0,0.002230701,1001
1000,22.0,0.002241277,1011
1010,22.0,0.002250759,1021
1020,23.0,0.002261699,1031
1030,25.0,0.002276286,1041
1040,25.0,0.002286497,1051
1050,25.0,0.002295249,1061
1060,25.0,0.002303272,1071
1070,25.0,0.002311295,1081
1080,25.0,0.002320047,1091
1090,25.0,0.002328799,1101
1100,25.0,0.002359067,1111
