,iterations,SA 0.15 fitness,SA 0.15 time,SA 0.15 feval,SA 0.35 fitness,SA 0.35 time,SA 0.35 feval,SA 0.55 fitness,SA 0.55 time,SA 0.55 feval,SA 0.75 fitness,SA 0.75 time,SA 0.75 feval,SA 0.95 fitness,SA 0.95 time,SA 0.95 feval,SA fitness,SA time,RHC fitness,RHC time,RHC feval,"GA (100,50,50) fitness","GA (100,50,50) time","GA (100,50,50) feval","GA (100,50,30) fitness","GA (100,50,30) time","GA (100,50,30) feval","GA (100,50,10) fitness","GA (100,50,10) time","GA (100,50,10) feval","GA (100,30,50) fitness","GA (100,30,50) time","GA (100,30,50) feval","GA (100,30,30) fitness","GA (100,30,30) time","GA (100,30,30) feval","GA (100,30,10) fitness","GA (100,30,10) time","GA (100,30,10) feval","GA (100,10,50) fitness","GA (100,10,50) time","GA (100,10,50) feval","GA (100,10,30) fitness","GA (100,10,30) time","GA (100,10,30) feval","GA (100,10,10) fitness","GA (100,10,10) time","GA (100,10,10) feval",GA fitness,GA time,"MIMIC (100,50,0.1) fitness","MIMIC (100,50,0.1) time","MIMIC (100,50,0.1) feval","MIMIC (100,50,0.3) fitness","MIMIC (100,50,0.3) time","MIMIC (100,50,0.3) feval","MIMIC (100,50,0.5) fitness","MIMIC (100,50,0.5) time","MIMIC (100,50,0.5) feval","MIMIC (100,50,0.7) fitness","MIMIC (100,50,0.7) time","MIMIC (100,50,0.7) feval","MIMIC (100,50,0.9) fitness","MIMIC (100,50,0.9) time","MIMIC (100,50,0.9) feval",MIMIC fitness,MIMIC time
116,1160,35.8,0.0017926581999979999,1171.0,27.0,0.0017864506000000002,1171.0,25.2,0.001480275,1171.0,32.4,0.0015998880000002,1171.0,24.799999999999997,0.0048025875999996,1171.0,29.04,0.00229237187999956,27.2,0.0044926902,1171.0,65.4,0.072237618,81680.2,58.0,0.0701761212,73852.40000000001,40.00000000000001,0.056309467,64170.399999999994,72.6,0.061566507600000014,67556.40000000001,54.400000000000006,0.0559491692,56506.2,37.0,0.0439188526,42995.8,55.599999999999994,0.050579588800000005,53372.399999999994,52.2,0.04481667860000001,39164.8,39.6,0.034591639,21862.600000000002,52.75555555555555,0.0544606268888889,24.400000000000002,5.5181518145999995,128600.0,43.599999999999994,5.875146168600001,128600.0,62.0,6.235179124200001,128600.0,62.400000000000006,6.2101630528000005,128600.0,58.2,6.7014280944000015,128600.0,50.120000000000005,6.10801365092
117,1170,35.8,0.0018078285999999998,1181.0,27.0,0.001809571,1181.0,25.6,0.0014907048,1181.0,32.4,0.0016106094,1181.0,24.799999999999997,0.0048143299999996005,1181.0,29.119999999999997,0.00230660875999992,27.2,0.0045118722,1181.0,64.6,0.0727813444,82373.79999999999,58.400000000000006,0.0707209412,74479.4,39.6,0.0567747156,64722.4,72.6,0.0620057916,68128.2,54.400000000000006,0.0563699278,56988.8,36.599999999999994,0.0442906722,43362.0,56.2,0.0509692048,53826.399999999994,52.400000000000006,0.045140726199999995,39498.399999999994,39.8,0.0348601838,22047.399999999998,52.73333333333335,0.05487927862222222,24.8,5.5638837464,129700.0,43.6,5.9208953856,129700.0,62.0,6.2814363296,129700.0,61.0,6.257002420799999,129700.0,58.0,6.7538513958,129700.0,49.88,6.15541385564
118,1180,35.8,0.0018227802,1191.0,27.0,0.0018336394,1191.0,27.2,0.0015006969999999998,1191.0,32.4,0.0016231538,1191.0,24.799999999999997,0.0048251973999994,1191.0,29.439999999999998,0.0023210935599998796,27.400000000000002,0.0045317834,1191.0,65.2,0.0733449814,83072.79999999999,59.199999999999996,0.0712988736,75107.4,39.400000000000006,0.057235078,65272.00000000001,72.2,0.0624777506,68714.40000000001,54.2,0.05677960060000001,57469.6,37.4,0.044681746599999995,43727.399999999994,57.2,0.0513506518,54281.8,52.599999999999994,0.0454741826,39832.0,39.800000000000004,0.035115818800000004,22233.4,53.022222222222226,0.05530652044444445,24.4,5.6093215332,130800.0,43.0,5.9671484338,130800.0,61.8,6.3279081812,130800.0,61.599999999999994,6.3055018498,130800.0,56.6,6.8078113526,130800.0,49.48,6.203538270119999
119,1190,35.8,0.001837732,1201.0,27.0,0.0018559573999999998,1201.0,27.2,0.0015124394,1201.0,32.4,0.0016345316,1201.0,24.799999999999997,0.004836502399999399,1201.0,29.439999999999998,0.00233543255999988,27.400000000000002,0.004552497,1201.0,67.6,0.073887395,83775.0,60.0,0.07182429319999999,75738.8,39.400000000000006,0.05769682600000001,65819.6,72.0,0.0629287774,69291.6,54.60000000000001,0.05717556160000001,57948.600000000006,38.4,0.04504138619999999,44092.2,57.400000000000006,0.051791248600000006,54739.8,53.0,0.045839073599999995,40167.6,39.8,0.0353721834,22421.0,53.57777777777779,0.05572852722222222,24.6,5.6548131458,131900.0,44.0,6.0136775392,131900.0,61.400000000000006,6.377675356199999,131900.0,62.2,6.3537767864,131900.0,57.6,6.859747087,131900.0,49.959999999999994,6.2519379829199995
120,1200,35.8,0.0018542882,1211.0,27.0,0.0018813386000000002,1211.0,27.2,0.0015266618,1211.0,32.8,0.0016482434,1211.0,25.199999999999996,0.0048467865999994005,1211.0,29.599999999999998,0.0023514637199998803,27.400000000000002,0.0045708766,1211.0,69.19999999999999,0.0744103348,84467.20000000001,59.199999999999996,0.0723246234,76367.8,39.6,0.05815252039999999,66368.2,71.80000000000001,0.06388348960000001,69867.59999999999,54.400000000000006,0.05760018580000001,58438.0,37.2,0.0454063502,44460.0,58.2,0.0522184988,55191.2,53.0,0.0461614438,40504.0,39.800000000000004,0.0356497722,22605.4,53.6,0.056200802111111114,23.8,5.700738208000001,133000.0,43.199999999999996,6.059739936800001,133000.0,61.800000000000004,6.425141887400001,133000.0,62.2,6.402859982600001,133000.0,57.800000000000004,6.9126415446000005,133000.0,49.760000000000005,6.300224311880001
121,1210,36.2,0.001871938,1221.0,27.200000000000003,0.001904021,1221.0,27.2,0.0015409565999999998,1221.0,33.2,0.0016601317999999999,1221.0,28.599999999999998,0.0048568516,1221.0,30.479999999999997,0.0023667798,27.6,0.0045903502,1221.0,70.0,0.074934004,85161.8,58.8,0.072816274,76998.20000000001,39.800000000000004,0.0585848032,66917.0,71.4,0.06440263660000001,70449.2,54.2,0.0580160582,58923.399999999994,38.0,0.04575920739999999,44826.2,58.0,0.0526085522,55649.399999999994,53.2,0.0464773956,40833.2,39.8,0.035899281,22789.8,53.68888888888889,0.05661091246666666,25.0,5.7450405518,134100.0,45.199999999999996,6.106005165,134100.0,61.0,6.4718053376,134100.0,60.199999999999996,6.451307847,134100.0,57.39999999999999,6.965368399000001,134100.0,49.76,6.34790546008
122,1220,36.2,0.0018896612,1231.0,27.4,0.001931298399998,1231.0,27.2,0.0015548140000000003,1231.0,33.2,0.001671218,1231.0,28.599999999999998,0.0048690315999999996,1231.0,30.519999999999996,0.0023832046399995996,27.6,0.0046137622,1231.0,69.4,0.0754605174,85857.79999999999,58.0,0.0733823178,77628.4,40.2,0.05900928180000001,67462.0,71.6,0.0648422852,71020.8,54.4,0.0584342642,59404.2,38.0,0.046121327200000006,45197.6,58.4,0.05300465880000001,56101.0,53.400000000000006,0.0468136234,41163.2,39.8,0.0361705246,22972.6,53.68888888888889,0.057026533377777786,24.8,5.7891515156,135200.0,45.800000000000004,6.1537780938,135200.0,61.8,6.5186969997999995,135200.0,61.4,6.4974886172,135200.0,58.8,7.018717967599999,135200.0,50.519999999999996,6.3955666388
123,1230,36.4,0.0019054877999999998,1241.0,27.599999999999998,0.001961347599998,1241.0,27.6,0.0015680152000000001,1241.0,33.2,0.0016830334000000001,1241.0,28.599999999999998,0.0048824516,1241.0,30.68,0.0024000671199996,27.6,0.004631776999999999,1241.0,68.8,0.0759658074,86549.59999999999,58.599999999999994,0.07438516599999999,78260.0,40.199999999999996,0.0594800736,68008.2,71.4,0.0653200788,71598.6,54.6,0.05883343419999999,59883.799999999996,37.8,0.0464774662,45564.0,60.0,0.053389242200000006,56560.2,53.0,0.047183401,41491.399999999994,39.8,0.0364430076,23159.2,53.800000000000004,0.05749751966666666,24.400000000000002,5.834989566999999,136300.0,45.4,6.199204357199999,136300.0,62.2,6.5675068376,136300.0,61.39999999999999,6.54517913,136300.0,57.599999999999994,7.071665011,136300.0,50.2,6.443708980559999
124,1240,36.4,0.0019205849999999998,1251.0,27.8,0.001990885999998,1251.0,27.6,0.001582675,1251.0,33.2,0.0016944112000000001,1251.0,28.8,0.0048939021999999995,1251.0,30.759999999999998,0.0024164918799996,28.0,0.0046562098,1251.0,69.4,0.0765069082,87245.6,58.99999999999999,0.07490015579999999,78891.0,40.6,0.059912210199999996,68558.6,71.60000000000001,0.065782921,72167.79999999999,55.2,0.0592698008,60367.8,38.599999999999994,0.046838491600000004,45930.2,60.2,0.053799060800000006,57018.6,53.2,0.047563097799999995,41824.399999999994,39.8,0.0367000284,23346.000000000004,54.17777777777778,0.05791918606666667,24.0,5.879189365000001,137400.0,45.0,6.245387242,137400.0,61.6,6.6160139972,137400.0,63.0,6.5919875006,137400.0,57.6,7.126191012,137400.0,50.239999999999995,6.491753823360001
125,1250,36.4,0.0019354638,1261.0,28.200000000000003,0.002018090399998,1261.0,27.8,0.0015944176,1261.0,33.2,0.0017151978,1261.0,28.8,0.0049030192,1261.0,30.880000000000003,0.0024332377599996,28.0,0.0046842898,1261.0,69.60000000000001,0.07702401319999999,87939.80000000002,59.599999999999994,0.0754036222,79513.40000000001,40.6,0.0603752706,69105.8,72.6,0.0662364272,72755.0,56.400000000000006,0.059708136800000006,60848.6,38.599999999999994,0.04723678660000001,46297.99999999999,60.6,0.054184957000000006,57476.8,53.0,0.0478973564,42162.600000000006,39.8,0.0370032168,23534.2,54.53333333333334,0.05834108742222223,25.8,5.925278165,138500.0,43.2,6.291402961399999,138500.0,60.599999999999994,6.662775179800001,138500.0,61.0,6.6401571195999995,138500.0,56.2,7.178638308599999,138500.0,49.36000000000001,6.539650346879999
126,1260,36.4,0.0019542084,1271.0,29.400000000000002,0.002040189799998,1271.0,27.8,0.0016055040000000002,1271.0,33.2,0.0017280342,1271.0,30.2,0.0049170954,1271.0,31.4,0.0024490063599996005,28.0,0.004738407199999999,1271.0,69.60000000000001,0.07755256899999999,88638.6,59.8,0.07592364480000001,80137.4,40.6,0.060850948599999996,69656.8,72.4,0.0666741796,73332.59999999999,56.400000000000006,0.060158507199999996,61336.59999999999,39.400000000000006,0.0475862152,46665.600000000006,59.8,0.0545612984,57927.600000000006,53.0,0.048220893400000006,42497.600000000006,40.2,0.037278763400000005,23720.0,54.57777777777778,0.05875633551111111,26.2,5.9715752658,139600.0,46.2,6.336448434,139600.0,60.2,6.7106486122,139600.0,60.6,6.6875888614,139600.0,55.6,7.231569525399999,139600.0,49.760000000000005,6.58756613976
127,1270,36.4,0.0019690872,1281.0,29.8,0.002063893599998,1281.0,27.8,0.0016196532,1281.0,33.4,0.001738464,1281.0,30.2,0.004927889600000001,1281.0,31.519999999999996,0.0024637975199996,28.0,0.0047634242000000005,1281.0,69.60000000000001,0.07810993420000001,89332.40000000001,60.39999999999999,0.0764551182,80768.0,40.8,0.061320500400000005,70202.0,72.39999999999999,0.067126811,73909.0,57.2,0.060612305199999994,61819.2,40.0,0.0479497934,47033.399999999994,59.599999999999994,0.0549350874,58386.4,53.2,0.0485649984,42834.399999999994,40.0,0.037553070200000004,23905.200000000004,54.8,0.059180846488888876,25.799999999999997,6.0170383614,140700.0,45.8,6.3813312628,140700.0,61.8,6.7584270112,140700.0,61.199999999999996,6.7357981572,140700.0,56.599999999999994,7.2852066016000006,140700.0,50.24,6.63556027884
128,1280,36.4,0.0019845494,1291.0,29.8,0.0020908061999979997,1291.0,27.8,0.0016309576,1291.0,33.4,0.0017479454000000002,1291.0,30.2,0.004941018,1291.0,31.519999999999996,0.0024790553199995997,28.0,0.004789024,1291.0,69.6,0.07862849800000002,90030.20000000001,60.19999999999999,0.0769767452,81397.8,40.8,0.061785676,70750.0,72.19999999999999,0.06758410980000001,74486.40000000001,57.2,0.06106931239999999,62299.8,39.400000000000006,0.0483330638,47398.4,59.400000000000006,0.055350740800000006,58839.200000000004,52.8,0.0493249024,43172.0,39.8,0.0378406506,24092.199999999997,54.6,0.059654855444444446,25.4,6.062576870999999,141800.0,45.599999999999994,6.4286815364,141800.0,60.8,6.8060018499999995,141800.0,61.4,6.7835640116,141800.0,56.6,7.3387491546,141800.0,49.96,6.68391468472
129,1290,36.4,0.0020055544000000002,1301.0,29.8,0.0021154584,1301.0,27.8,0.0016429188,1301.0,33.4,0.0017622404,1301.0,30.2,0.0049617312,1301.0,31.519999999999996,0.00249758064,28.8,0.004807695200000001,1301.0,69.8,0.0791550116,90723.0,60.19999999999999,0.07751500139999999,82028.80000000002,40.8,0.06224436059999999,71297.6,71.6,0.06805089040000001,75069.40000000001,57.0,0.061512024400000004,62781.399999999994,39.6,0.048677606,47765.2,59.599999999999994,0.0557434928,59295.0,53.2,0.0496560248,43502.399999999994,40.0,0.0381311488,24277.4,54.64444444444444,0.06007617342222222,26.0,6.1089840298,142900.0,44.6,6.476458039000001,142900.0,61.8,6.853050467,142900.0,61.6,6.831374283,142900.0,56.4,7.3916211486000005,142900.0,50.08,6.73229759348
130,1300,36.4,0.0020223292000000003,1311.0,30.0,0.002136171799998,1311.0,28.4,0.0016548799999999998,1311.0,33.4,0.0017743472,1311.0,30.2,0.004978068599999999,1311.0,31.68,0.0025131593599995996,29.6,0.004830012999999999,1311.0,70.0,0.079678462,91419.59999999999,60.8,0.0780358264,82659.2,41.199999999999996,0.0626857602,71842.6,71.6,0.0685014066,75646.6,57.0,0.06239970919999999,63263.8,39.6,0.0490617518,48133.0,60.0,0.0561285142,59749.0,53.2,0.0500055266,43840.2,39.8,0.0384260954,24463.6,54.8,0.06054700582222223,27.2,6.1539231638,144000.0,43.0,6.5235518022,144000.0,62.400000000000006,6.8987270418,144000.0,61.199999999999996,6.8776747386,144000.0,56.400000000000006,7.444596199,144000.0,50.04,6.77969458908
131,1310,36.4,0.0020378643999999996,1321.0,30.0,0.0021587816,1321.0,28.4,0.0016683000000000002,1321.0,33.4,0.0017873294000000002,1321.0,30.4,0.0049914884,1321.0,31.72,0.00252875276,29.6,0.0048540812,1321.0,69.2,0.08019957860000002,92116.59999999999,61.0,0.0785749576,83292.8,41.0,0.0631720142,72392.0,71.8,0.0689484948,76219.59999999999,56.80000000000001,0.0629074788,63746.59999999999,39.8,0.049433279999999996,48496.399999999994,60.2,0.05651805719999999,60203.0,53.2,0.0503298658,44171.00000000001,40.8,0.0387058718,24650.2,54.86666666666667,0.06097662208888889,27.8,6.1988876064,145100.0,42.2,6.569853351999999,145100.0,61.0,6.9451350758,145100.0,61.99999999999999,6.927127201599999,145100.0,57.8,7.496464834000001,145100.0,50.16,6.82749361396
132,1320,37.199999999999996,0.0020522326,1331.0,30.0,0.0021816101999999997,1331.0,28.4,0.0016828866,1331.0,33.4,0.0018019164,1331.0,30.4,0.0050045435999999995,1331.0,31.879999999999995,0.0025446378799999997,29.6,0.00489084,1331.0,70.4,0.080699982,92810.40000000001,61.19999999999999,0.0791359694,83916.6,41.0,0.06362924,72936.6,71.6,0.0694223496,76795.0,57.2,0.0633675494,64225.600000000006,40.0,0.0498192494,48862.600000000006,60.8,0.056940056,60659.200000000004,53.4,0.050665729,44502.0,39.8,0.0389840438,24838.4,55.044444444444444,0.06140712984444444,26.200000000000003,6.244572058,146200.0,45.2,6.61635518,146200.0,63.0,6.990902891200001,146200.0,61.800000000000004,6.9734718552,146200.0,57.199999999999996,7.548703684,146200.0,50.68,6.87480113368
133,1330,37.39999999999999,0.0020670384,1341.0,31.0,0.0022058244,1341.0,29.0,0.0016968172,1341.0,33.4,0.0018131485999999999,1341.0,30.4,0.0050175988,1341.0,32.24,0.00256008548,29.799999999999997,0.0049165128,1341.0,70.2,0.0812232136,93512.80000000002,61.8,0.07969639740000001,84542.4,41.4,0.064059699,73482.0,72.0,0.0698718448,77377.79999999999,57.2,0.0638401646,64704.2,40.4,0.050153799799999996,49230.8,60.8,0.057481229800000005,61111.40000000001,53.4,0.050990360400000004,44841.8,40.0,0.0392623616,25024.800000000003,55.24444444444444,0.061842119,25.8,6.2898903054,147300.0,45.199999999999996,6.663996389199999,147300.0,61.0,7.0367198646,147300.0,61.0,7.020287957199999,147300.0,57.599999999999994,7.601048508,147300.0,50.11999999999999,6.922388604879999
134,1340,37.39999999999999,0.002082500399998,1351.0,31.0,0.0022334665999999997,1351.0,29.0,0.0017092893999999998,1351.0,33.4,0.0018363416,1351.0,30.4,0.0050281014,1351.0,32.24,0.0025779398799995997,29.799999999999997,0.0049363508,1351.0,71.6,0.0817262426,94203.2,61.8,0.08032997880000001,85173.0,41.599999999999994,0.0644886992,74032.0,72.6,0.0703096704,77951.8,58.599999999999994,0.064291337,65184.8,41.2,0.050503812,49599.6,61.0,0.0578968834,61568.4,53.4,0.05132257679999999,45178.2,40.2,0.039546514000000005,25209.399999999998,55.77777777777777,0.06226841268888889,26.8,6.335323278800001,148400.0,45.8,6.711124286,148400.0,61.6,7.0829280582,148400.0,61.6,7.0683066026,148400.0,56.60000000000001,7.652255992200001,148400.0,50.48,6.9699876435600014
135,1350,37.39999999999999,0.002098108399998,1361.0,31.0,0.0022552012,1361.0,29.0,0.0017224176000000002,1361.0,33.4,0.0018508558,1361.0,30.4,0.0050404275999999994,1361.0,32.24,0.0025934021199996,29.999999999999996,0.004955022000000001,1361.0,73.2,0.0822508602,94904.79999999999,62.2,0.080906963,85796.59999999999,41.599999999999994,0.0649158036,74579.8,71.19999999999999,0.0707694488,78529.2,58.0,0.06473346560000001,65670.0,41.400000000000006,0.0508709638,49969.59999999999,61.0,0.0582835086,62021.8,53.400000000000006,0.051660701,45511.8,40.0,0.039830958,25397.0,55.77777777777777,0.06269140806666668,25.200000000000003,6.3797403485999995,149500.0,44.2,6.7574488098,149500.0,61.8,7.128528707799999,149500.0,61.2,7.115921117799999,149500.0,58.39999999999999,7.703789785,149500.0,50.160000000000004,7.0170857538
136,1360,37.599999999999994,0.0021129869999979996,1371.0,31.0,0.0022808014,1371.0,29.0,0.001735546,1371.0,33.4,0.0018632548,1371.0,30.4,0.0050539206,1371.0,32.28,0.0026093019599996003,29.999999999999996,0.0049717242,1371.0,73.6,0.08277452960000001,95596.6,62.400000000000006,0.0814353,86429.6,41.199999999999996,0.06535311860000001,75131.0,70.6,0.0712209858,79101.00000000001,58.0,0.0651643624,66149.0,41.400000000000006,0.0512610904,50336.399999999994,61.8,0.05866779999999999,62476.2,53.6,0.0519939386,45848.2,39.8,0.04012400860000001,25580.0,55.82222222222223,0.06311057044444446,25.400000000000002,6.424480298599999,150600.0,45.4,6.8052821284,150600.0,61.2,7.1748946585999995,150600.0,61.400000000000006,7.164408803800001,150600.0,56.199999999999996,7.7563549436,150600.0,49.92,7.065084166599999
137,1370,37.599999999999994,0.002129105399998,1381.0,31.0,0.0023035568,1381.0,29.0,0.0017475801999999997,1381.0,33.4,0.0018742678000000003,1381.0,30.4,0.0050661738000000005,1381.0,32.28,0.0026241367999996,29.999999999999996,0.0049913438,1381.0,74.2,0.08330009520000001,96288.4,63.0,0.08241225660000001,87054.4,41.4,0.0659955252,75681.2,72.19999999999999,0.07171562699999999,79674.2,58.2,0.0656095538,66628.8,41.0,0.051735529,50705.99999999999,61.8,0.059029554600000006,62933.2,53.400000000000006,0.05231550680000001,46180.0,39.8,0.040407504799999994,25769.999999999996,56.11111111111112,0.06361346144444445,25.2,6.470979573599999,151700.0,44.8,6.852903207799999,151700.0,62.60000000000001,7.2200833744,151700.0,61.800000000000004,7.217105974000001,151700.0,55.8,7.808918789399999,151700.0,50.040000000000006,7.11399818384
138,1380,37.599999999999994,0.0021446403999979997,1391.0,31.6,0.0023340431999999997,1391.0,29.2,0.0017595415999999999,1391.0,34.199999999999996,0.0018868126,1391.0,31.2,0.0050798124000000005,1391.0,32.76,0.0026409700399996003,29.999999999999996,0.0050140262,1391.0,74.4,0.0838133348,96986.0,62.2,0.08293351880000001,87682.80000000002,41.8,0.06644545739999999,76229.40000000001,72.39999999999999,0.0721777392,80250.2,57.8,0.06610280939999999,67114.8,41.0,0.052078612600000004,51068.600000000006,61.99999999999999,0.0594313506,63385.6,53.6,0.052666321399999994,46514.8,40.6,0.04068881319999999,25958.0,56.2,0.06403755082222222,25.400000000000002,6.5176847422,152800.0,47.0,6.900035845400001,152800.0,62.8,7.265201927400001,152800.0,62.00000000000001,7.2686382354,152800.0,55.2,7.8635194024,152800.0,50.48,7.16301603056
139,1390,37.599999999999994,0.002160977599998,1401.0,31.6,0.0023576012,1401.0,29.2,0.0017717943999999998,1401.0,34.199999999999996,0.0018987009999999998,1401.0,31.2,0.0050925028,1401.0,32.76,0.0026563153999996,29.999999999999996,0.005028540200000001,1401.0,74.0,0.08432358420000001,97678.4,62.599999999999994,0.08342509700000002,88313.2,42.0,0.066889628,76776.59999999999,72.19999999999999,0.0726218374,80826.0,59.4,0.0665507726,67597.4,41.0,0.0524362828,51435.600000000006,62.199999999999996,0.059815933999999994,63842.8,53.2,0.05301925119999999,46847.6,40.6,0.0409491892,26144.4,56.35555555555556,0.06444795293333334,26.6,6.5647708476,153900.0,47.0,6.945532417599999,153900.0,62.2,7.3106751608,153900.0,61.599999999999994,7.31726158,153900.0,55.400000000000006,7.915601734800001,153900.0,50.56,7.210768348159999
140,1400,37.599999999999994,0.0021778983999979997,1411.0,32.0,0.0023800650000000002,1411.0,29.599999999999998,0.0017836096,1411.0,34.199999999999996,0.0019156216000000002,1411.0,31.599999999999998,0.0051075272,1411.0,32.99999999999999,0.0026729443599995996,29.999999999999996,0.0050424708,1411.0,74.39999999999999,0.08484025179999999,98372.0,62.79999999999999,0.08392440600000001,88939.8,41.4,0.0673455414,77327.0,72.19999999999999,0.073095984,81395.2,59.0,0.0671188588,68082.8,41.400000000000006,0.0532473136,51801.6,62.4,0.0602081756,64293.2,53.0,0.053373056200000005,47184.2,40.6,0.041205188799999994,26329.800000000003,56.35555555555555,0.06492875291111111,26.6,6.6114391114,155000.0,46.6,6.9913245934,155000.0,62.2,7.3577854804000005,155000.0,60.99999999999999,7.367090020000001,155000.0,54.8,7.9689385398,155000.0,50.24,7.259315549
141,1410,39.0,0.0021932149999999997,1421.0,33.2,0.0024017266,1421.0,29.599999999999998,0.0017983424000000002,1421.0,34.199999999999996,0.001933199,1421.0,31.8,0.0051208012,1421.0,33.56,0.00268945684,29.999999999999996,0.0050590997999999995,1421.0,73.8,0.0853526164,99066.59999999999,62.79999999999999,0.08443159219999999,89568.99999999999,41.6,0.06779007699999999,77873.2,72.4,0.0735343202,81969.2,59.599999999999994,0.0675683534,68565.79999999999,41.2,0.053609141400000004,52168.0,62.99999999999999,0.060590643599999994,64754.0,53.400000000000006,0.0537044704,47519.399999999994,40.6,0.041491019000000004,26516.2,56.48888888888889,0.06534135928888889,26.400000000000002,6.6581672544,156100.0,47.2,7.037075123200001,156100.0,59.6,7.4021823472,156100.0,62.400000000000006,7.4188449502000005,156100.0,54.400000000000006,8.0231853476,156100.0,50.00000000000001,7.307891004520001
142,1420,39.0,0.0022086774,1431.0,33.4,0.0024280558,1431.0,31.0,0.0018119810000000003,1431.0,34.199999999999996,0.0019467652,1431.0,31.8,0.0051348771999999996,1431.0,33.88,0.00270607132,29.999999999999996,0.0050774064,1431.0,74.4,0.08589488399999999,99763.8,62.2,0.0849528546,90196.2,41.6,0.06825262680000001,78421.8,73.0,0.073992713,82546.79999999999,59.8,0.0680756124,69045.2,41.2,0.0539778978,52532.59999999999,62.6,0.061121825,65213.0,53.2,0.0540590048,47850.8,41.2,0.0417887374,26704.4,56.577777777777776,0.06579068397777778,26.2,6.703443929400001,157200.0,46.4,7.0826481308,157200.0,62.2,7.447609267400001,157200.0,60.6,7.472753926000001,157200.0,53.8,8.075616161400001,157200.0,49.839999999999996,7.356414283000001
143,1430,39.0,0.002223994,1441.0,33.4,0.0024515408000000006,1441.0,31.200000000000003,0.0018224833999999999,1441.0,34.199999999999996,0.0019648532,1441.0,31.8,0.0051496828,1441.0,33.92,0.00272251084,29.999999999999996,0.005107091,1441.0,74.4,0.0864917066,100457.2,62.599999999999994,0.0854916942,90827.79999999999,41.6,0.0686938072,78965.8,73.4,0.0744457086,83125.6,61.6,0.06852729519999999,69528.0,41.0,0.054327035,52899.40000000001,63.39999999999999,0.061522234999999995,65670.2,53.8,0.0544392848,48184.6,40.99999999999999,0.0420332136,26890.0,56.97777777777779,0.0662191089111111,27.8,6.749259224800001,158300.0,46.4,7.1294244108000004,158300.0,60.60000000000001,7.493496111999999,158300.0,61.800000000000004,7.5226027875999995,158300.0,54.6,8.1287580126,158300.0,50.24,7.4047081095600005
144,1440,40.0,0.0022415712,1451.0,34.199999999999996,0.0024742236,1451.0,31.4,0.0018349551999999997,1451.0,34.6,0.0020045298,1451.0,32.2,0.0051621548,1451.0,34.48,0.00274348692,29.999999999999996,0.005126492000000001,1451.0,74.2,0.08701778240000001,101155.79999999999,63.0,0.0859912948,91460.59999999999,41.6,0.06916087939999999,79513.2,72.6,0.07488907720000001,83705.20000000001,61.99999999999999,0.06901179839999999,70011.0,41.0,0.054671358200000006,53265.4,64.2,0.061915935000000005,66121.4,53.400000000000006,0.054932394800000006,48518.0,40.8,0.042309489400000004,27074.6,56.977777777777774,0.06665555662222224,27.8,6.795242926,159400.0,47.2,7.174801954199999,159400.0,61.0,7.5395760136,159400.0,63.400000000000006,7.5741345386,159400.0,53.599999999999994,8.1821060492,159400.0,50.6,7.45317229632
145,1450,40.0,0.0022566686,1461.0,34.199999999999996,0.0024950097999999997,1461.0,31.4,0.0018456765999999996,1461.0,34.8,0.0020172932,1461.0,32.599999999999994,0.005174991,1461.0,34.599999999999994,0.0027579278400000004,29.999999999999996,0.0051482268,1461.0,74.4,0.0875372942,101846.8,62.39999999999999,0.0864744854,92082.6,41.800000000000004,0.0695979026,80063.8,71.39999999999999,0.07533499839999999,84281.8,61.6,0.0694898836,70493.6,41.0,0.055041719399999994,53630.399999999994,63.4,0.062310802000000005,66578.0,53.60000000000001,0.055283355,48856.2,41.4,0.042569938200000004,27258.799999999996,56.77777777777778,0.0670711532,27.6,6.841958378599999,160500.0,46.4,7.221512155399999,160500.0,63.0,7.584175200599999,160500.0,62.00000000000001,7.6236487772,160500.0,53.8,8.238653792400001,160500.0,50.559999999999995,7.50198966084
146,1460,40.0,0.0022716196,1471.0,34.199999999999996,0.0025176191999999997,1471.0,31.799999999999997,0.0018576376,1471.0,34.8,0.002032245,1471.0,32.8,0.0051881922,1471.0,34.72,0.0027734627199999997,29.999999999999996,0.005175358400000001,1471.0,74.4,0.088051555,102543.0,62.8,0.08700530199999999,92718.6,41.800000000000004,0.070056952,80611.2,71.80000000000001,0.075768375,84857.0,61.4,0.0699547676,70970.4,41.0,0.055406902400000006,53996.8,62.99999999999999,0.0627212038,67034.6,53.400000000000006,0.055627605399999995,49192.0,41.2,0.042840962600000004,27444.800000000003,56.75555555555555,0.06749262508888888,27.799999999999997,6.888351242000001,161600.0,46.6,7.266768117,161600.0,60.8,7.6300140542,161600.0,60.4,7.673628702,161600.0,56.199999999999996,8.294294668800001,161600.0,50.36,7.550611356800001
