,iterations,SA 0.15 fitness,SA 0.15 time,SA 0.15 feval,SA 0.35 fitness,SA 0.35 time,SA 0.35 feval,SA 0.55 fitness,SA 0.55 time,SA 0.55 feval,SA 0.75 fitness,SA 0.75 time,SA 0.75 feval,SA 0.95 fitness,SA 0.95 time,SA 0.95 feval,SA fitness,SA time,RHC fitness,RHC time,RHC feval,"GA (100,50,50) fitness","GA (100,50,50) time","GA (100,50,50) feval","GA (100,50,30) fitness","GA (100,50,30) time","GA (100,50,30) feval","GA (100,50,10) fitness","GA (100,50,10) time","GA (100,50,10) feval","GA (100,30,50) fitness","GA (100,30,50) time","GA (100,30,50) feval","GA (100,30,30) fitness","GA (100,30,30) time","GA (100,30,30) feval","GA (100,30,10) fitness","GA (100,30,10) time","GA (100,30,10) feval","GA (100,10,50) fitness","GA (100,10,50) time","GA (100,10,50) feval","GA (100,10,30) fitness","GA (100,10,30) time","GA (100,10,30) feval","GA (100,10,10) fitness","GA (100,10,10) time","GA (100,10,10) feval",GA fitness,GA time,"MIMIC (100,50,0.1) fitness","MIMIC (100,50,0.1) time","MIMIC (100,50,0.1) feval","MIMIC (100,50,0.3) fitness","MIMIC (100,50,0.3) time","MIMIC (100,50,0.3) feval","MIMIC (100,50,0.5) fitness","MIMIC (100,50,0.5) time","MIMIC (100,50,0.5) feval","MIMIC (100,50,0.7) fitness","MIMIC (100,50,0.7) time","MIMIC (100,50,0.7) feval","MIMIC (100,50,0.9) fitness","MIMIC (100,50,0.9) time","MIMIC (100,50,0.9) feval",MIMIC fitness,MIMIC time
71,710,625.2,0.0048368618,721.0,632.0,0.0027148359999999996,721.0,625.4,0.0028102369999999993,721.0,614.2,0.002270666599998,721.0,561.4,0.002100949,721.0,611.64,0.0029467100799995993,635.4000000000001,0.0100551726,721.0,555.0,0.19460511739999997,50338.0,563.4,0.17019974320000003,45452.0,547.4,0.1545278222,39524.2,569.2,0.1578197138,41589.6,561.0,0.1475561676,34850.4,549.6,0.1229845782,26552.6,561.6,0.1280679574,32947.200000000004,564.6,0.1358652968,24195.199999999997,549.8000000000001,0.1035251752,13495.2,557.9555555555555,0.14612795242222223,752.2,388.72253887499994,79100.0,750.6,411.4436330668,79100.0,783.2,447.0311308014001,79100.0,787.8,452.6718707806,79100.0,806.4,476.25122896359994,79100.0,776.04,435.22408049748003
72,720,627.1999999999999,0.004876173399999999,731.0,633.2,0.0027582320000000002,731.0,626.2,0.0028389002,731.0,615.8,0.0023068421999980003,731.0,562.2,0.002130269,731.0,612.9200000000001,0.0029820833599995995,635.8,0.0101098,731.0,556.2,0.19672313140000003,51031.0,564.6,0.1727682728,46081.8,547.4,0.1573430162,40071.600000000006,570.4,0.1596296536,42159.0,559.0,0.1492243228,35331.6,550.4,0.12465360839999999,26918.8,563.0,0.129728746,33400.8,563.5999999999999,0.13777719859999998,24534.0,549.4,0.10483755639999999,13682.0,558.2222222222222,0.14807616735555557,751.8,393.88639004360004,80200.0,749.4,416.87297143179995,80200.0,784.4,452.96664820319995,80200.0,788.4000000000001,458.732067244,80200.0,806.5999999999999,482.8767439623999,80200.0,776.1199999999999,441.066964177
73,730,628.4,0.0049151204,741.0,633.6,0.0028124952,741.0,627.8,0.0028752216,741.0,617.8,0.002338641799998,741.0,563.0,0.0021575464,741.0,614.12,0.0030198050799996002,637.8,0.010162823,741.0,557.8,0.19933928759999997,51729.8,563.4,0.1748227614,46713.600000000006,546.1999999999999,0.16015419919999999,40617.2,570.0,0.1614744558,42740.6,561.0,0.15083194239999997,35818.8,550.4000000000001,0.1262669168,27283.399999999998,563.6,0.1319840956,33857.799999999996,564.4,0.1397836236,24867.8,549.4000000000001,0.10596942459999999,13868.2,558.4666666666667,0.15006963411111107,752.6,399.1269263884,81300.0,749.8,422.33176449179996,81300.0,785.2,458.98939133060003,81300.0,787.4,464.8614296408,81300.0,804.0,489.47202627499996,81300.0,775.8,446.95630762532
74,740,629.2,0.0049537028,751.0,634.4,0.0028591006,751.0,629.4,0.0029057811999999997,751.0,619.8,0.0023717541999979997,751.0,565.8,0.0021856994,751.0,615.72,0.0030552076399996,640.6,0.0102154088,751.0,559.0,0.20181417000000001,52432.2,563.8,0.1769273558,47345.6,546.1999999999999,0.16228796700000003,41166.2,570.4,0.1634341298,43323.600000000006,560.6,0.1525240928,36293.6,548.8,0.12769723300000002,27650.200000000004,561.6,0.1340506182,34310.8,564.4,0.142265216,25206.0,549.0,0.107070953,14052.8,558.1999999999999,0.1520079706222222,751.4,404.3142484238,82400.0,749.0,427.8068327856,82400.0,785.6,464.8158746062,82400.0,788.2,470.7688277034,82400.0,805.5999999999999,495.9738280094,82400.0,775.96,452.73592230568
75,750,630.0,0.004988638200000001,761.0,635.2,0.0029062892,761.0,631.0,0.0029408629999999997,761.0,620.6,0.002402824199998,761.0,569.8000000000001,0.0022153836000000002,761.0,617.32,0.0030907996399995997,643.0,0.01027186,761.0,561.0,0.20395326279999998,53125.4,563.8,0.17932470900000003,47979.6,546.2,0.164827542,41713.8,571.6,0.16518506560000001,43904.200000000004,561.0,0.1541837146,36774.0,549.8,0.12915161779999998,28017.0,564.4,0.1357337978,34765.2,565.6,0.1441083404,25539.0,549.4000000000001,0.1084322734,14238.800000000001,559.2,0.1538778137111111,751.0,409.54280340059995,83500.0,749.4,433.21981510520004,83500.0,785.2,470.66607191159994,83500.0,787.4,476.74649147639997,83500.0,804.0,502.5483176784,83500.0,775.4000000000001,458.54469991444
76,760,632.4,0.0050242302,771.0,635.6,0.0029502683999999995,771.0,631.8000000000001,0.0029836024000000003,771.0,622.2,0.002435426199998,771.0,573.4,0.002243901,771.0,619.08,0.0031274856399996,644.2,0.010335239999999999,771.0,559.4,0.20602168180000002,53825.8,561.0,0.18234010780000004,48605.59999999999,545.4,0.16762800320000001,42260.2,572.0,0.1671890838,44485.600000000006,563.4,0.1562627822,37259.0,549.0,0.13083837099999998,28384.0,561.4,0.13774817220000002,35213.6,567.2,0.14574703,25871.199999999997,549.8000000000001,0.109966521,14425.800000000001,558.7333333333333,0.15597130588888888,752.4,414.7302125198,84600.0,749.0,438.717421727,84600.0,784.8000000000001,476.5306656614,84600.0,789.4,482.698365653,84600.0,804.4000000000001,509.00510548039995,84600.0,776.0,464.33635420831996
77,770,633.5999999999999,0.0050609892,781.0,636.4,0.0029991342,781.0,632.2,0.0030240078,781.0,624.5999999999999,0.0024672985999979998,781.0,575.8,0.0022765026,781.0,620.52,0.0031655864799995997,645.0,0.010388336,781.0,559.8,0.2082151832,54524.799999999996,561.0,0.1844657072,49234.6,545.8,0.17047609060000002,42807.8,570.4,0.16907954279999998,45062.0,562.2,0.1579146,37736.4,550.6,0.132582524,28752.8,563.4,0.1391258292,35666.2,568.4,0.1473905334,26203.800000000003,551.0,0.1110540454,14611.400000000001,559.1777777777778,0.15781156175555555,751.0,419.9175973518,85700.0,750.1999999999999,444.14325668900005,85700.0,786.0,482.3692100956,85700.0,789.4,488.6717438746,85700.0,804.0,515.3192282384,85700.0,776.1199999999999,470.08420724987997
78,780,634.8,0.005098113,791.0,637.5999999999999,0.0030513552,791.0,633.4,0.0030682788,791.0,628.2,0.002500848199998,791.0,578.2,0.0023026132,791.0,622.4399999999999,0.0032042416799996005,645.8,0.010446027200000001,791.0,560.1999999999999,0.2104832966,55215.399999999994,562.6,0.1869240338,49874.0,547.0,0.1728812478,43357.99999999999,572.8,0.1710782366,45636.0,563.8,0.1599547934,38219.0,551.0,0.1352630812,29117.200000000004,563.8,0.1411539154,36123.6,568.6,0.14930258100000002,26538.2,552.2,0.11217679739999999,14798.2,560.2222222222223,0.15991310924444446,751.8000000000001,425.0776037114,86800.0,748.9999999999999,449.60260346660004,86800.0,786.8,488.3497687800001,86800.0,788.6,494.63832548759996,86800.0,806.0,521.7538008848,86800.0,776.44,475.8844204660801
79,790,636.8000000000001,0.005135018,801.0,639.1999999999999,0.0031016798,801.0,634.6,0.0031055477999999996,801.0,630.2,0.0025317721999979998,801.0,580.2,0.0023346312,801.0,624.2,0.0032417297999995996,645.8,0.010541061,801.0,559.0,0.2127325204,55916.200000000004,561.8,0.1893959986,50503.0,547.4,0.174916044,43906.799999999996,573.2,0.172865202,46215.2,563.8,0.16157342639999997,38702.2,551.8,0.1368084152,29481.8,562.8000000000001,0.14317237440000002,36581.2,567.1999999999999,0.1510014416,26872.6,552.2,0.11336898279999999,14982.2,559.9111111111112,0.16175937837777776,752.2,430.28990642860003,87900.0,749.4,455.170688476,87900.0,785.5999999999999,494.2013951622,87900.0,788.5999999999999,500.64345182619996,87900.0,805.8,528.3277236348,87900.0,776.3199999999998,481.72663310556004
80,800,637.6,0.0051739648,811.0,639.6,0.0031478474,811.0,636.6,0.0031399,811.0,632.2,0.002561529399998,811.0,581.8,0.0023685458,811.0,625.56,0.0032783574799996,648.2,0.0106041492,811.0,559.8,0.21470969839999998,56613.2,563.8,0.1915172222,51129.8,545.4,0.1770666602,44454.2,571.6,0.17485448680000001,46794.0,565.6,0.1634218752,39181.399999999994,551.0,0.1386500812,29846.4,561.8000000000001,0.1448852388,37039.0,568.8,0.153541892,27204.399999999998,552.2,0.1148187722,15168.199999999999,560.0,0.16371843633333336,752.6,435.462945068,89000.0,749.4,460.77383581360004,89000.0,787.6,500.041011148,89000.0,789.4,506.6855537804,89000.0,807.2,534.8125180928,89000.0,777.24,487.55517278056
81,810,639.6,0.005212182399999999,821.0,639.6,0.0031919728000000002,821.0,639.0,0.0031727203999999997,821.0,633.0,0.002592307599998,821.0,584.5999999999999,0.0023956042,821.0,627.16,0.0033129574799996005,648.5999999999999,0.010657683,821.0,557.8,0.2172357808,57309.20000000001,565.0,0.194385002,51761.8,546.2,0.1793255836,45001.0,572.4000000000001,0.1766995082,47368.4,564.6,0.1650973966,39664.2,552.6,0.140865755,30211.0,563.4,0.1464000128,37496.8,568.4,0.1556313162,27542.4,552.1999999999999,0.1160089884,15357.600000000002,560.2888888888889,0.16573881595555554,752.2,440.67198885820005,90100.0,749.4,466.37976049220003,90100.0,788.3999999999999,505.83301943600003,90100.0,789.0,512.6188434018,90100.0,799.2,541.2045846558,90100.0,775.64,493.3416393688
82,820,640.4,0.0052524424,831.0,640.0,0.0032350039999999997,831.0,640.2,0.0032041552000000003,831.0,635.8000000000001,0.002628264199998,831.0,586.2,0.0024234654,831.0,628.52,0.0033486662399995998,649.8,0.0107334614,831.0,556.6,0.2192624086,58002.6,563.0,0.196552028,52397.399999999994,547.4,0.18152200200000002,45545.0,573.1999999999999,0.178497122,47953.200000000004,566.8,0.1670357736,40150.200000000004,552.2,0.14286831419999999,30577.800000000003,565.0,0.14781377299999998,37944.799999999996,568.4000000000001,0.1573452012,27877.6,552.8000000000001,0.11726630419999999,15541.4,560.6,0.16757365853333334,752.6,445.83752284200006,91200.0,749.0,471.976566404,91200.0,786.4,511.6654626902,91200.0,789.4000000000001,518.5304187078001,91200.0,803.5999999999999,547.7952659758,91200.0,776.2,499.16104732396
83,830,640.8,0.005291754199999999,841.0,642.0,0.0032818278000000005,841.0,641.8,0.0032350792,841.0,636.2,0.002656781199998,841.0,587.0,0.0024551184,841.0,629.56,0.0033841121599996003,651.4000000000001,0.0107837134,841.0,556.4000000000001,0.2220749772,58705.4,563.0,0.1984573658,53027.6,546.2,0.18397223240000002,46091.0,573.5999999999999,0.180525719,48523.399999999994,565.4,0.1698102702,40634.8,550.6,0.1446007974,30947.600000000002,563.6,0.14937559,38392.0,568.8,0.15905631459999997,28207.600000000002,552.2,0.1184676794,15727.4,559.9777777777779,0.16959343844444444,752.6,451.062155189,92300.0,750.6,477.51627804339995,92300.0,786.8000000000001,517.5385212772001,92300.0,789.4000000000001,524.4759891656,92300.0,804.4000000000001,554.0617294717999,92300.0,776.76,504.9309346294
84,840,642.0,0.0053311386,851.0,643.2,0.0033285784,851.0,642.6,0.0032744638,851.0,637.8,0.002694123599998,851.0,588.2,0.002487866,851.0,630.76,0.0034232340799996,651.4000000000001,0.0108346946,851.0,558.8,0.2246107598,59406.600000000006,565.0,0.2005112706,53656.399999999994,546.2,0.1863692936,46639.0,574.4000000000001,0.18250967999999998,49106.4,565.4,0.1718281454,41120.4,550.1999999999999,0.1464778366,31314.600000000002,563.0,0.1507835884,38846.6,568.4000000000001,0.1610089868,28543.2,553.0,0.1196324416,15913.2,560.4888888888888,0.1715257780888889,753.3999999999999,456.3015306372001,93400.0,749.4,483.15617730639997,93400.0,788.0,523.3969027686,93400.0,789.4,530.3767769664,93400.0,801.4000000000001,560.371817573,93400.0,776.3199999999999,510.72064105032007
85,850,643.2,0.0053711796,861.0,644.8000000000001,0.003394584,861.0,643.8000000000001,0.0033103475999999997,861.0,639.0,0.0027298613999979997,861.0,589.4,0.0025211972000000003,861.0,632.04,0.0034654339599995997,652.5999999999999,0.010882174800000002,861.0,558.8,0.2270451634,60097.200000000004,566.2,0.2026230128,54282.40000000001,546.2,0.18829432359999998,47186.600000000006,574.8,0.18452383579999998,49685.6,565.8,0.1739681856,41596.99999999999,550.6,0.148222427,31682.8,563.8,0.15237457899999998,39301.799999999996,568.4,0.16306697620000002,28875.199999999997,553.4,0.12128236319999999,16099.0,560.8888888888889,0.1734889851777778,753.3999999999999,461.5256008058,94500.0,749.4,488.74075999959996,94500.0,787.2,529.3027640304,94500.0,791.4000000000001,536.3257387274001,94500.0,801.6,566.665310477,94500.0,776.5999999999999,516.51203480804
86,860,643.2,0.005412241599999999,871.0,645.6,0.0034440335999999998,871.0,645.0,0.0033474710000000003,871.0,639.4,0.002784489399998,871.0,589.8,0.0025609461999999998,871.0,632.6,0.0035098363599995997,653.0,0.010927685799999998,871.0,559.6,0.2294228242,60802.8,564.6,0.2047451118,54914.600000000006,546.2,0.19043757360000002,47735.200000000004,575.1999999999999,0.1868434406,50263.8,567.4,0.1757694462,42079.00000000001,549.4,0.1498727134,32051.0,561.4,0.154168546,39758.799999999996,566.0,0.1646880886,29215.6,553.0,0.12243771679999998,16284.800000000001,560.3111111111111,0.17537616235555556,753.0000000000001,466.7466388004,95600.0,749.8,494.2955903528,95600.0,788.0000000000001,535.3964937522001,95600.0,791.4,542.2949313908,95600.0,805.2,572.9529096996,95600.0,777.48,522.33731279916
87,870,644.0,0.005453814,881.0,646.4000000000001,0.003492315999999999,881.0,645.8,0.003383355,881.0,639.4,0.002822123399998,881.0,592.6,0.0025946418,881.0,633.64,0.0035492500399996,653.3999999999999,0.0109791776,881.0,560.0,0.2315549152,61496.6,564.6,0.2070577152,55543.399999999994,546.6,0.192529186,48280.2,574.4,0.188626832,50838.0,566.0,0.1780654202,42563.8,548.1999999999999,0.151343581,32417.6,563.0,0.15570964939999998,40218.6,566.8,0.1665991154,29548.200000000004,553.0,0.1239521992,16471.199999999997,560.2888888888888,0.1772709570666667,752.6,471.9328692272,96700.0,750.5999999999999,499.7952301662,96700.0,786.8,541.4376012462001,96700.0,791.0,548.3353391524,96700.0,809.6,579.1971083716,96700.0,778.1200000000001,528.13962963272
88,880,645.2,0.0054909378,891.0,646.8,0.0035394318,891.0,646.2,0.0034189468000000002,891.0,639.4,0.002851515799998,891.0,593.8,0.0026268788,891.0,634.28,0.0035855421999996,654.2,0.011027314199999999,891.0,561.0,0.23364886140000002,62188.2,565.2,0.2091488166,56171.200000000004,546.6,0.19480575960000002,48832.0,575.6,0.1909179928,51410.0,567.2,0.1807736198,43045.8,548.1999999999999,0.1529249442,32782.8,565.0,0.1573914434,40678.2,565.2,0.1691472968,29881.8,551.1999999999999,0.1252328538,16656.2,560.5777777777778,0.1793323987111111,752.1999999999999,477.105013327,97800.0,750.6,505.3237503166,97800.0,786.8,547.3798290487999,97800.0,791.4,554.3275070212001,97800.0,805.2,585.4822235952,97800.0,777.24,533.9236646617601
89,890,645.6,0.0055319996,901.0,646.8,0.003586985,901.0,646.2,0.0034619778000000005,901.0,640.6,0.002883096399998,901.0,595.0,0.0026583135999999996,901.0,634.84,0.0036244744799996,655.0,0.011072460800000001,901.0,561.6,0.23618238279999998,62890.40000000001,565.4,0.21135369620000002,56802.6,546.6,0.197168323,49378.2,576.4,0.19318792960000003,51986.2,565.2,0.1825104058,43529.4,549.4,0.15445350260000001,33148.799999999996,567.0,0.1591148098,41134.8,566.0,0.17079174819999998,30213.4,551.6,0.1267877418,16841.6,561.0222222222222,0.18128339331111112,752.2,482.32898291920003,98900.0,751.4,510.87145753360005,98900.0,788.8000000000001,553.3289768653999,98900.0,793.3999999999999,560.1695934400001,98900.0,804.4000000000001,591.7703005378,98900.0,778.04,539.6938622592
90,900,645.6,0.0056219278,911.0,647.2,0.0036338817999999997,911.0,648.6,0.0034967673999999997,911.0,642.2,0.002917594599998,911.0,597.0,0.002689019,911.0,636.12,0.0036718381199996,656.5999999999999,0.011114835600000003,911.0,561.6,0.2388368296,63587.600000000006,566.1999999999999,0.21352488000000003,57432.79999999999,547.4,0.1993586154,49926.6,574.8,0.19505512279999998,52562.600000000006,566.1999999999999,0.18417228879999997,44012.00000000001,551.4,0.156213555,33513.8,566.6,0.16048532000000001,41593.4,568.4,0.17268140499999998,30545.2,552.2,0.1285685804,17024.8,561.6444444444445,0.18321073300000001,753.0000000000001,487.575775794,100000.0,749.8,516.3321362394,100000.0,787.6,559.2595131408,100000.0,793.3999999999999,566.0841981478,100000.0,800.6,598.042793519,100000.0,776.88,545.4588833682
91,910,646.0,0.0056621874,921.0,648.3999999999999,0.0036814350000000003,921.0,649.8,0.0035300252,921.0,643.0,0.002949393999998,921.0,597.8,0.0027219854,921.0,636.9999999999999,0.0037090053999996,658.2,0.0111562626,921.0,563.4,0.24090145620000003,64286.0,567.0,0.2154671956,58057.00000000001,546.2,0.2014415484,50472.4,574.1999999999999,0.19776850019999997,53140.8,567.0,0.1858534992,44497.4,550.6,0.1578542868,33881.0,569.4,0.1618561948,42052.399999999994,570.4,0.17606818559999998,30877.800000000003,553.4,0.1296686494,17210.800000000003,562.4,0.1852088351333333,753.8000000000001,492.82926710799995,101100.0,749.4,521.8670269158,101100.0,788.4000000000001,565.0585523032,101100.0,792.6,571.9345818008,101100.0,805.5999999999999,604.3236854042,101100.0,777.96,551.2026227064
92,920,646.4,0.0057051458,931.0,649.2,0.0037283317999999995,931.0,652.1999999999999,0.0035635022,931.0,645.0,0.002980537199998,931.0,598.6,0.0027521804,931.0,638.28,0.0037459394799996,658.6,0.011208994199999999,931.0,563.4,0.2431005008,64978.6,570.8000000000001,0.2177210136,58689.799999999996,546.2,0.2032735872,51021.399999999994,574.0,0.1997169422,53709.600000000006,566.2,0.1876970616,44976.2,552.2,0.1596092338,34247.2,570.2,0.163354267,42512.0,570.4,0.1775245392,31212.999999999996,552.2,0.13114214259999998,17398.0,562.8444444444444,0.18701547644444444,753.4,498.01659016459996,102200.0,750.6,527.3735520264,102200.0,788.2,571.0096359438,102200.0,793.0,577.8602030282,102200.0,812.2,610.6416254746,102200.0,779.48,556.98032132752
93,930,647.2,0.005743290600000001,941.0,650.4000000000001,0.0037726760000000004,941.0,653.8,0.0036082837999999993,941.0,647.0,0.003013794999998,941.0,601.4,0.0027819376,941.0,639.9599999999999,0.0037839965999996,659.8,0.0112863046,941.0,563.4000000000001,0.2451463832,65671.4,567.6,0.2199239236,59317.799999999996,547.0,0.2054341226,51569.4,575.2,0.202030129,54282.600000000006,568.8,0.189654912,45461.4,551.4,0.161089656,34614.6,570.6,0.16521372920000002,42976.600000000006,571.2,0.180442498,31547.399999999998,551.8000000000001,0.1324546694,17584.6,563.0000000000001,0.18904333588888889,753.8000000000001,503.18424865379995,103300.0,750.6,532.8821508804,103300.0,788.4,576.8246837649999,103300.0,790.5999999999999,583.856008791,103300.0,803.4,617.0174348184,103300.0,777.3599999999999,562.75290538172
94,940,648.0,0.005784789999999999,951.0,651.2,0.0038242408000000003,951.0,654.2,0.003643584,951.0,647.8,0.003046688199998,951.0,602.6,0.0028151956,951.0,640.76,0.0038228997199995997,661.0,0.0113415888,951.0,563.0,0.24762184899999998,66367.0,569.0,0.22208599020000003,59950.0,547.4,0.2080884234,52117.799999999996,575.6,0.2038988538,54863.200000000004,568.8,0.1918150826,45940.40000000001,550.6,0.1625443322,34984.799999999996,569.4,0.1671760284,43435.59999999999,569.2,0.18251434519999998,31880.600000000002,552.1999999999999,0.1338046118,17771.4,562.8,0.19106105739999996,754.6,508.3610076762,104400.0,749.8,538.3717994862,104400.0,789.2,582.632059473,104400.0,790.5999999999999,589.7929546858,104400.0,805.0,623.295881579,104400.0,777.84,568.49074058004
95,950,649.6,0.0058254874,961.0,652.0,0.0038676368,961.0,655.0,0.0036768423999999997,961.0,648.9999999999999,0.003076153799998,961.0,604.2,0.0028447342,961.0,641.96,0.0038581709199996,661.8000000000001,0.011394538800000001,961.0,564.2,0.249630389,67067.40000000001,565.9999999999999,0.22426796759999998,60575.799999999996,547.0,0.209869481,52667.2,578.8000000000001,0.2058209666,55440.8,568.0,0.19371779460000002,46421.0,551.4,0.1640901762,35352.2,571.0,0.1694323996,43888.59999999999,569.6,0.1840703272,32209.6,553.5999999999999,0.1351877394,17957.6,563.2888888888889,0.19289858235555554,754.6,513.5194662957999,105500.0,749.0,543.862510819,105500.0,789.2,588.4038489652,105500.0,792.2,595.733316462,105500.0,806.2,629.5838053594,105500.0,778.24,574.2205895802799
96,960,650.8,0.0058614439999999995,971.0,652.4000000000001,0.003917524,971.0,655.8000000000001,0.0037445982,971.0,650.2,0.003108390799998,971.0,604.6,0.0028733244,971.0,642.76,0.0039010562799996,663.0,0.011441581400000001,971.0,564.8000000000001,0.2520248244,67759.4,567.2,0.22633317760000002,61199.40000000001,546.6,0.2122476524,53210.799999999996,578.4,0.2081871036,56014.2,569.4,0.1954671256,46907.6,552.2,0.1661497702,35717.4,571.4,0.170816621,44343.8,568.8,0.18682855980000002,32536.8,553.5999999999999,0.1365538734,18143.2,563.5999999999999,0.1949565231111111,754.6,518.7208451934,106600.0,750.2,549.3543281284,106600.0,790.4000000000001,594.1546788674,106600.0,794.4,601.6339875678,106600.0,806.5999999999999,635.9512842112,106600.0,779.24,579.96302479364
97,970,652.0,0.005899005000000001,981.0,653.5999999999999,0.0039617952,981.0,656.6,0.0037791692,981.0,651.0,0.0031463165999979998,981.0,607.0,0.002902644,981.0,644.04,0.0039377859999996,663.4,0.011483154,981.0,564.6,0.2540286236,68452.4,568.8000000000001,0.2289373726,61824.2,547.8,0.21453968820000002,53760.399999999994,580.0,0.2101580096,56589.0,568.0,0.1972136854,47393.4,552.2,0.1678754706,36085.2,570.6,0.1725869572,44802.0,568.4,0.18948089140000002,32869.4,552.0,0.1378667648,18330.2,563.6000000000001,0.19696527371111117,753.8,523.9789884081999,107700.0,749.4,554.8378850362,107700.0,788.0000000000001,599.9864180132,107700.0,795.4,607.5118035913999,107700.0,809.0,642.2611409642,107700.0,779.1199999999999,585.7152472026401
98,980,652.8,0.0059378059999999995,991.0,654.8,0.0040048992,991.0,659.0,0.0038122814000000004,991.0,652.5999999999999,0.0031789181999979997,991.0,608.6,0.0029342972000000003,991.0,645.56,0.0039736403999996,664.1999999999999,0.0115253832,991.0,567.2,0.256601384,69146.40000000001,569.1999999999999,0.2311850644,62448.8,548.6,0.21656420040000002,54310.8,582.8000000000001,0.2120774968,57158.8,569.2,0.19889825120000001,47875.2,553.0,0.1695989102,36452.4,571.8,0.174130905,45262.2,568.8000000000001,0.1911168822,33206.4,553.2,0.13908236200000001,18515.4,564.8666666666667,0.1988061618,755.0,529.1696638934001,108800.0,752.4000000000001,560.3129495376,108800.0,789.5999999999999,605.8911554291999,108800.0,793.8,613.357319677,108800.0,809.8,648.5378040416,108800.0,780.1199999999999,591.45377851576
99,990,654.0,0.005975659,1001.0,655.5999999999999,0.0040453048,1001.0,660.6,0.0038566254000000004,1001.0,653.0,0.0032261796000000002,1001.0,609.4,0.0029658048,1001.0,646.52,0.00401391472,664.9999999999999,0.011566956,1001.0,568.0,0.2588256638,69845.4,568.4,0.2336924022,63080.2,548.5999999999999,0.21837202479999998,54860.4,581.4000000000001,0.2138268276,57730.8,569.2,0.2008946842,48354.399999999994,552.6,0.1719648286,36819.6,572.0,0.1766113302,45718.200000000004,569.6,0.1928140652,33536.399999999994,552.6,0.1402165646,18698.6,564.7111111111111,0.20080204346666672,755.8000000000001,534.393386457,109900.0,751.0,565.8059534896,109900.0,789.6000000000001,611.7608779249999,109900.0,796.6,619.2059154896,109900.0,809.4,654.8472100602,109900.0,780.48,597.2026686842801
100,1000,654.8,0.0060124176,1011.0,656.0,0.0040868046,1011.0,661.8,0.0039007506,1011.0,654.6,0.0032576868,1011.0,611.4,0.0030032932000000003,1011.0,647.72,0.00405219056,664.9999999999999,0.0116194688,1011.0,564.8,0.261027407,70543.0,568.8000000000001,0.2362561914,63708.399999999994,548.2,0.220529205,55409.2,582.0,0.21564143479999998,58299.8,568.6,0.2026584562,48838.399999999994,554.1999999999999,0.1739396728,37187.8,569.0,0.1781413476,46173.8,567.1999999999999,0.19532417480000003,33875.2,552.8000000000001,0.1415217254,18882.399999999998,563.9555555555555,0.20278217944444446,755.4000000000001,539.6414504324,111000.0,749.8000000000001,571.3182664538,111000.0,789.5999999999999,617.7615198208,111000.0,793.4,625.1003738259999,111000.0,805.0,661.0638816196001,111000.0,778.6400000000001,602.9770984305201
101,1010,656.4000000000001,0.0060515104,1021.0,657.6,0.0041323157999999995,1021.0,662.5999999999999,0.003934519,1021.0,655.8,0.003290653199998,1021.0,613.8,0.0030349464000000003,1021.0,649.24,0.0040887889599996,666.1999999999999,0.0116711064,1021.0,566.6,0.2631677394,71237.4,574.0,0.23881224959999997,64338.2,548.2,0.2223522,55954.4,579.5999999999999,0.2174999488,58875.399999999994,567.8000000000001,0.20445818500000001,49319.600000000006,553.8000000000001,0.1754719512,37558.200000000004,569.4,0.1802854726,46632.200000000004,568.8000000000001,0.1967789968,34207.0,553.2,0.1426427998,19065.600000000002,564.6,0.20460772702222224,755.4000000000001,544.8647108834,112100.0,749.4,576.867939179,112100.0,789.2,623.6534893442001,112100.0,795.4000000000001,631.0718351134,112100.0,807.8,667.2972187578,112100.0,779.44,608.75103865556
102,1020,658.0000000000001,0.0060919162,1031.0,658.4,0.0041725752000000005,1031.0,663.3999999999999,0.0039640576,1031.0,657.8,0.003319170599998,1031.0,615.0,0.0030701738,1031.0,650.52,0.0041235786799996,667.0000000000001,0.0117256614,1031.0,566.4,0.2657400622,71932.0,572.8,0.2414710724,64968.0,548.2,0.224368179,56502.59999999999,582.4,0.21979956979999998,59452.799999999996,569.8000000000001,0.2061101488,49805.2,554.2,0.1781616254,37922.0,571.4,0.18169740939999998,47086.4,569.6,0.19827823579999998,34542.2,553.1999999999999,0.14406057120000001,19252.4,565.3333333333334,0.20663187488888887,756.2,550.0882676672,113200.0,750.6,582.3505125664001,113200.0,790.0,629.5767478628,113200.0,793.8,636.9040570118,113200.0,807.0,673.494931171,113200.0,779.52,614.48290325584
103,1030,658.4000000000001,0.0061369168,1041.0,659.1999999999999,0.0042134184,1041.0,663.8,0.0039962948,1041.0,659.0,0.003378466199998,1041.0,617.0,0.0031046714,1041.0,651.4799999999999,0.0041659535199996,667.8000000000001,0.0117764236,1041.0,565.5999999999999,0.26792481160000003,72633.4,571.8000000000001,0.2437860098,65598.8,548.6,0.2260914,57056.2,581.6,0.2219426738,60025.2,568.6,0.20776036199999998,50284.2,554.1999999999999,0.18001744060000002,38287.0,569.8000000000001,0.1830734624,47542.200000000004,571.2,0.1998452308,34881.399999999994,552.4,0.145381048,19438.8,564.8666666666667,0.20842471544444446,755.8000000000001,555.3061192318,114300.0,750.6,587.8138523556,114300.0,789.2,635.5483512266001,114300.0,795.0,642.8438342188,114300.0,806.2,679.7640419658,114300.0,779.36,620.25523979972
