iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.235273871841,0.237041283777,0.228185455509,0.442958629336,0.440869201839,0.454669526223,4.584103368
10,0.124561883205,0.129547040749,0.122964098297,0.704972837443,0.695779356456,0.711444726067,57.826537612
20,0.118800915261,0.118820973287,0.118761070357,0.762223150857,0.762223150857,0.762331838565,113.666790534
30,0.11620152546,0.116232897269,0.116166302583,0.762223150857,0.762223150857,0.762331838565,170.235928861
40,0.118415916698,0.118435876825,0.118334287319,0.762223150857,0.762223150857,0.762331838565,224.800614546
50,0.121652428109,0.118432889631,0.119425595375,0.738717091517,0.74634350188,0.745954377072,281.377787326
60,0.120261037785,0.12046286951,0.120566083605,0.757730881738,0.756790639365,0.757457594073,339.031395702
70,0.113567963974,0.113133688308,0.113548395752,0.760865022984,0.761805265357,0.760772080328,393.676059769
80,0.117388510583,0.117055112681,0.117460298286,0.761700793982,0.762223150857,0.761746929226,448.49103181
90,0.117286571528,0.116747761759,0.117427785649,0.761909736732,0.762223150857,0.762136868785,504.183604646
100,0.117341249946,0.116963826069,0.11740103235,0.762327622232,0.762223150857,0.762331838565,560.226808784
110,0.114044180505,0.114776911037,0.115570265416,0.750417885499,0.745507730882,0.74712419575,616.751221196
120,0.113563877229,0.113127183298,0.114761353914,0.761491851233,0.762641036356,0.761356989667,674.90505913
130,0.116591632158,0.114866813458,0.115971237591,0.761596322608,0.763476807355,0.763306687463,734.435585267
140,0.108815349997,0.109018790973,0.110855833328,0.757417467614,0.756790639365,0.751608500682,793.785116354
150,0.110479424442,0.108330611072,0.111599668899,0.755954868366,0.758044295863,0.755702866056,847.992782412
160,0.111780514966,0.111796324802,0.115447142381,0.740179690765,0.736732135395,0.731916552934,903.341022925
170,0.111136922643,0.110500190302,0.115261818149,0.74007521939,0.743418303385,0.733281341392,960.929086265
180,0.107491137077,0.108416577802,0.109726737154,0.751253656498,0.748015043878,0.747904074868,1017.6035907
190,0.110672478652,0.109846988143,0.112129226684,0.75647722524,0.757208524864,0.754533047378,1073.62971543
200,0.110907832075,0.110363999177,0.112808779364,0.755119097367,0.758044295863,0.751998440242,1129.55453577
210,0.105913665143,0.107151913496,0.108251937377,0.744149603009,0.738403677392,0.739130434783,1184.35411027
220,0.105781666661,0.108060329629,0.110047893718,0.741746761387,0.735896364396,0.732891401833,1240.03384593
230,0.104617215012,0.106692730748,0.10759287705,0.742791475136,0.732971165901,0.737375706765,1295.43946865
240,0.104964090338,0.105420082294,0.108133729597,0.745194316757,0.743000417885,0.738350555664,1353.79610756
