iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.359256978531,0.359603522807,0.359783032734,0.260865022984,0.258671124112,0.257555078963,6.69241311
10,0.119292280434,0.120398665881,0.119124322421,0.757104053489,0.755536982867,0.757847533632,73.119257193
20,0.11495843799,0.112694499049,0.115360773147,0.716151274551,0.722106142917,0.708715149152,141.250036557
30,0.135287462575,0.131935073897,0.134369037743,0.7001671542,0.710405348934,0.7034509651,207.839293105
40,0.118688155043,0.118716147736,0.118693502918,0.762223150857,0.762223150857,0.762331838565,274.397804895
50,0.117836997259,0.118471451474,0.117903580833,0.759820309235,0.758880066862,0.759992201209,343.632124459
60,0.121323371708,0.12125826205,0.119911460404,0.75020894275,0.750940242374,0.751803470462,412.946637197
70,0.118084422757,0.118221117232,0.11798964552,0.761909736732,0.761805265357,0.762331838565,480.568122719
80,0.118873442372,0.118858394238,0.118752230598,0.761909736732,0.761805265357,0.762136868785,547.567536327
90,0.115793883337,0.115393438355,0.11469188023,0.75971583786,0.761387379858,0.761356989667,613.276376447
100,0.116062104335,0.115435454493,0.116131136782,0.755954868366,0.755119097367,0.755507896276,677.744100249
110,0.118738991248,0.11873661747,0.118635536067,0.762223150857,0.762223150857,0.762331838565,744.191216443
120,0.116823548807,0.11669667951,0.116570502222,0.762014208107,0.762641036356,0.761941899006,809.856827628
130,0.117058751037,0.117213612099,0.116959168291,0.760238194735,0.760969494359,0.761162019887,874.243497994
140,0.11866964945,0.118704790457,0.11866998946,0.762223150857,0.762223150857,0.762331838565,940.107184367
150,0.118025269015,0.118259207576,0.118090215261,0.762223150857,0.762223150857,0.761941899006,1005.44313872
160,0.117484240704,0.117448621821,0.118218343865,0.758462181362,0.75971583786,0.757067654514,1071.69725413
170,0.117905809661,0.117693579731,0.117729520353,0.762014208107,0.762223150857,0.762331838565,1137.48062006
180,0.118175948813,0.11834873767,0.118252065335,0.762223150857,0.762223150857,0.762331838565,1203.02690768
190,0.118114362167,0.118257191813,0.118013265325,0.762223150857,0.762223150857,0.762526808345,1269.18067633
200,0.117945121186,0.118079611429,0.117967929201,0.762327622232,0.762223150857,0.762331838565,1332.66720772
210,0.118370725507,0.118460456994,0.118325290707,0.762223150857,0.762223150857,0.762331838565,1395.75880163
220,0.118495265739,0.118600533939,0.118452715776,0.762223150857,0.762223150857,0.762331838565,1460.44321822
230,0.118584909277,0.118638633298,0.118519672627,0.762223150857,0.762223150857,0.762331838565,1526.70843388
240,0.118142537709,0.118386767101,0.11818584451,0.762223150857,0.762223150857,0.762331838565,1592.62444557
250,0.118297913601,0.118397775359,0.118301800091,0.762223150857,0.762223150857,0.762331838565,1658.20565089
260,0.117945365528,0.118184962472,0.118107515598,0.762223150857,0.762223150857,0.762331838565,1723.49413481
270,0.118109208848,0.118255813376,0.118210094281,0.762223150857,0.762223150857,0.762331838565,1789.13384773
280,0.118279612246,0.118334145361,0.118196718431,0.762223150857,0.762223150857,0.762526808345,1855.20982274
290,0.118012629489,0.118113515435,0.118053414394,0.762223150857,0.762223150857,0.762331838565,1917.5406509
300,0.118234875714,0.118292912646,0.118198737314,0.762223150857,0.762223150857,0.762331838565,1981.32108742
310,0.117692325105,0.117776143016,0.117808023833,0.762223150857,0.762223150857,0.762331838565,2044.74757813
320,0.118074894334,0.118159060144,0.118019475817,0.762223150857,0.762223150857,0.762331838565,2115.33476845
330,0.117939836371,0.118053711602,0.11789744617,0.762223150857,0.762223150857,0.762331838565,2184.63990912
340,0.118371923116,0.11842622596,0.118325391133,0.762223150857,0.762223150857,0.762331838565,2249.21493617
350,0.118203098946,0.118324057001,0.118184203144,0.762223150857,0.762223150857,0.762331838565,2314.00288347
360,0.118165077481,0.118212930149,0.118078689828,0.762223150857,0.762223150857,0.762331838565,2381.24330984
370,0.118082328897,0.118156881716,0.118069613705,0.762223150857,0.762223150857,0.762331838565,2446.27379677
380,0.117881042665,0.118073928173,0.117867037576,0.762223150857,0.762223150857,0.762331838565,2511.0694361
390,0.117901512179,0.118051749098,0.117861998215,0.762223150857,0.762223150857,0.762526808345,2576.84813131
400,0.11785891134,0.117995801798,0.117871405435,0.762223150857,0.762223150857,0.762331838565,2641.32486688
410,0.1178663057,0.117945364372,0.117815405264,0.762223150857,0.762223150857,0.762331838565,2708.5757947
420,0.117877976689,0.118026244848,0.117756821989,0.762327622232,0.762223150857,0.762526808345,2772.57746636
430,0.117711996588,0.117817424935,0.117577023639,0.762223150857,0.762223150857,0.762331838565,2839.9731175
440,0.117856683199,0.118033384387,0.117735870905,0.762327622232,0.762223150857,0.762526808345,2905.90103718
450,0.117848716566,0.118006848058,0.11773407855,0.762223150857,0.762223150857,0.762721778124,2971.51973369
460,0.117772608773,0.117916246228,0.117615068617,0.762223150857,0.762223150857,0.762331838565,3037.87116253
470,0.117967278838,0.118122873657,0.117831715063,0.762223150857,0.762223150857,0.763111717684,3104.70776983
480,0.117999788114,0.118117299195,0.117825929386,0.762118679482,0.762223150857,0.762721778124,3168.30578069
490,0.117932487745,0.1180713111,0.117683935657,0.762223150857,0.762223150857,0.762721778124,3235.02167648
500,0.117721694428,0.11789562288,0.117643447488,0.762223150857,0.762223150857,0.762526808345,3299.97496274
510,0.117558430736,0.117717112215,0.117590858505,0.762327622232,0.762223150857,0.762526808345,3364.70477697
520,0.11798776694,0.118204203062,0.117858855714,0.762327622232,0.762223150857,0.762526808345,3428.34857494
