iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.307367956425,0.309202231624,0.309854709004,0.329189302131,0.330965315504,0.329498927666,0.200211438
10,0.30697684404,0.30896741124,0.309428328967,0.328771416632,0.330129544505,0.330668746344,2.112429851
20,0.30386012636,0.306272337899,0.307012297345,0.335770998746,0.333890513999,0.332618444141,4.281431095
30,0.30307829655,0.305286474833,0.306227449243,0.334517342248,0.3334726285,0.333788262819,6.467980416
40,0.29756845182,0.300287456798,0.301753431387,0.345277893857,0.343501880485,0.338467537532,8.66894381
50,0.291733072363,0.297365807681,0.296333410448,0.35656080234,0.340576681989,0.344316630922,10.804786412
60,0.289072632449,0.294644158529,0.293523885217,0.359277058086,0.344337651483,0.348605966075,12.971649942
70,0.284473898267,0.290767548311,0.289386105185,0.37014208107,0.352695361471,0.35776954572,15.139355137
80,0.281786319033,0.28822330119,0.286956163885,0.374111993314,0.358545758462,0.360304152856,17.290280623
90,0.27934448597,0.286217760404,0.284506751792,0.378290848308,0.363142498955,0.365178397348,19.473504487
100,0.276225097578,0.283433129472,0.28110262266,0.382051817802,0.365649811952,0.367323064925,21.641184885
110,0.272017505404,0.280381172446,0.276723018237,0.391140827413,0.378186376933,0.37668161435,23.777866231
120,0.267609895292,0.275375669746,0.272098843462,0.401901379022,0.390722941914,0.389549619809,25.964815599
130,0.266101829082,0.27436789573,0.270690214496,0.40357292102,0.389051399916,0.392669136284,28.153443923
140,0.265659670399,0.274109148549,0.270318954382,0.403781863769,0.389469285416,0.393838954962,30.308076311
150,0.262464885307,0.270259603613,0.267051903223,0.411617216883,0.399080651901,0.40144277637,32.487150923
160,0.254410397329,0.264323507018,0.25943588518,0.427705808608,0.409945674885,0.416650419185,34.676950575
170,0.253998625357,0.263999493822,0.259321110076,0.427914751358,0.411199331383,0.418600116982,36.840489744
180,0.248752999874,0.259196056932,0.254619768269,0.437526117844,0.41997492687,0.428153636186,38.991381678
190,0.246000144307,0.256697028928,0.252375598242,0.441913915587,0.41997492687,0.429323454864,41.166756683
200,0.244277765828,0.254654260321,0.250839770946,0.444316757209,0.423735896364,0.430298303763,43.314635324
