iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.360592672414,0.360950385443,0.360701571859,0.251358127873,0.250313414125,0.251511015793,0.240053082
10,0.362270652141,0.362468715137,0.362432120946,0.248537400752,0.24697033013,0.248391499318,2.674397131
20,0.363898038634,0.363844567665,0.364114301397,0.247597158379,0.244880902633,0.2466367713,5.44425988
30,0.363569459804,0.362979404062,0.363674488564,0.247283744254,0.245716673631,0.245661922402,8.19041121
40,0.364134591108,0.363864734446,0.364233864154,0.245925616381,0.244880902633,0.244492103724,10.944411036
50,0.368137298582,0.368039344466,0.368432429682,0.242269118262,0.242373589636,0.242737375707,13.815986617
60,0.36793046167,0.367978580754,0.368406248251,0.242895946511,0.242373589636,0.242347436147,16.562504805
70,0.368199984442,0.368322362243,0.368674315559,0.242269118262,0.242373589636,0.241567557029,19.316074317
80,0.367628183142,0.367762736338,0.368025674814,0.242478061011,0.242791475136,0.242152466368,22.05689777
90,0.366803199935,0.366948862514,0.367276670597,0.24310488926,0.242373589636,0.243322285046,24.842438186
100,0.366123080015,0.366232611587,0.366640842037,0.243940660259,0.243209360635,0.244102164165,27.548133762
110,0.365366319033,0.365601849976,0.366045949016,0.245612202257,0.244880902633,0.244687073504,30.288778162
120,0.364968010186,0.365219116101,0.365710495442,0.246447973255,0.245716673631,0.244297133944,33.017200538
130,0.363550895822,0.363519271256,0.364087256733,0.248955286252,0.249059757626,0.246051861961,35.685585301
140,0.362817274903,0.362964193692,0.363291688264,0.248850814877,0.249059757626,0.246051861961,38.47512071
150,0.360861968154,0.360996842232,0.36122513734,0.251149185123,0.251149185123,0.247416650419,41.214971582
160,0.359306666805,0.35889565647,0.359442677352,0.25302966987,0.25323861262,0.249951257555,43.942977135
170,0.356354511086,0.355803877806,0.356344674322,0.25647722524,0.255328040117,0.25307077403,46.602834017
180,0.353771557519,0.353334218852,0.35366979752,0.26013372336,0.258671124112,0.258529927861,49.327033477
190,0.351961873174,0.35167210162,0.351841907565,0.261805265357,0.259089009611,0.260284655878,51.854664586
200,0.350479106788,0.350401649109,0.350114857347,0.261596322608,0.262432093606,0.260479625658,54.501349105
210,0.347363471808,0.347283631228,0.346670632226,0.266506477225,0.263267864605,0.266133749269,57.368712712
220,0.345640037712,0.345961951157,0.344751594174,0.268700376097,0.266193063101,0.266133749269,60.119367391
230,0.339530468051,0.340277827232,0.338247898174,0.278102799833,0.274132887589,0.274517449795,62.912683003
240,0.335106781214,0.335937268853,0.333520684048,0.282386126201,0.279565399081,0.279586664067,65.582223417
250,0.332172381682,0.33303315841,0.330337138688,0.285415796072,0.282072712077,0.285435757458,68.182248727
260,0.329448808694,0.330543717481,0.32778019587,0.291057250313,0.289176765566,0.29031000195,70.828061315
270,0.32739803124,0.329043771061,0.326033410849,0.29356456331,0.289594651066,0.294014427764,73.464959462
280,0.326138447549,0.328050900875,0.324948846034,0.295758462181,0.290012536565,0.295184246442,76.075392179
290,0.324784373304,0.326798321283,0.323410294477,0.297638946929,0.291684078562,0.295964125561,78.970917676
