iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.297726980129,0.293535133617,0.296409399174,0.321145006268,0.324697033013,0.317995710665,0.239353638
10,0.29619318168,0.292269208393,0.294797188112,0.320518178019,0.323025491015,0.322090076038,2.581249011
20,0.298091011413,0.294320478821,0.296408951322,0.318428750522,0.318428750522,0.318385650224,5.268850594
30,0.295194024013,0.290620589682,0.292838907575,0.322816548266,0.325950689511,0.322480015598,8.001137413
40,0.296330851213,0.291854843063,0.29376293275,0.323443376515,0.324697033013,0.32111522714,10.749402755
50,0.328266748524,0.32662561254,0.325820074981,0.267551190974,0.270789803594,0.272372782219,13.403140053
60,0.326826071729,0.325599201936,0.324391927525,0.269954032595,0.269536147096,0.273542600897,16.076442799
70,0.322889463294,0.321424963332,0.320336145347,0.274864187213,0.275386544087,0.278611815169,18.780042599
80,0.321650949465,0.319771504752,0.318880010676,0.274341830338,0.275386544087,0.279001754728,21.415532378
90,0.320435028227,0.318543089633,0.317745973214,0.276117843711,0.277058086084,0.280366543186,24.006345678
100,0.319348844917,0.317973704852,0.316366993426,0.277998328458,0.278311742583,0.283486059661,26.688131453
110,0.316944263139,0.314845327288,0.314005409754,0.282490597576,0.28666945257,0.289140183272,29.373189076
120,0.316136998207,0.313773239226,0.313178814511,0.284371082323,0.290430422064,0.289725092611,32.073405435
130,0.311832004864,0.308709089038,0.308879436461,0.287505223569,0.292519849561,0.294794306882,34.796030965
140,0.309421021581,0.306334953076,0.306540472611,0.291997492687,0.298370246552,0.299668551375,37.438871461
150,0.309419436652,0.306643669525,0.306619761671,0.291161721688,0.296698704555,0.299668551375,40.049920475
160,0.308208792073,0.305077582747,0.305277992434,0.294504805683,0.296698704555,0.301423279392,42.706388449
170,0.299449932339,0.295889581987,0.295872053339,0.308086084413,0.311742582532,0.319945408462,45.398135636
180,0.298563874934,0.294940856989,0.294847815245,0.309862097785,0.317592979524,0.321505166699,48.067894851
190,0.296232438346,0.292584758989,0.292492514502,0.312996239031,0.320936063519,0.323454864496,50.712262966
