iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.12589320297,0.121541763261,0.129346041108,0.714897618053,0.728792310907,0.704230844219,4.243127386
10,0.114850228132,0.11559165978,0.115059769123,0.761700793982,0.760551608859,0.759797231429,45.942356614
20,0.11345428448,0.111215885066,0.113443184694,0.74979105725,0.755536982867,0.747904074868,84.091653817
30,0.117861432711,0.118006239476,0.118024560946,0.761805265357,0.761387379858,0.761356989667,126.428995386
40,0.10738030217,0.10758386251,0.108017520403,0.735582950272,0.735896364396,0.73464612985,164.893849728
50,0.116714441647,0.117006239334,0.117093454072,0.762118679482,0.762223150857,0.761746929226,203.049443
60,0.115645062383,0.115189965004,0.114667352075,0.749895528625,0.751358127873,0.750438682004,247.148652464
70,0.115725634815,0.116216541709,0.113389719476,0.72994149603,0.72670288341,0.737765646325,292.491486727
80,0.104454315675,0.101495784733,0.103522298733,0.767969076473,0.765566234852,0.768180931956,335.336924749
90,0.113974222858,0.112868121975,0.114571434651,0.75020894275,0.754701211868,0.749658802886,380.911154524
100,0.0952745055231,0.0941350782064,0.0962070963708,0.766506477225,0.770162975345,0.763111717684,426.771470812
110,0.110192814595,0.110845748869,0.108366473392,0.735374007522,0.72670288341,0.736985767206,471.004472343
120,0.106494035581,0.108098082799,0.105630878306,0.74634350188,0.739239448391,0.747514135309,515.718033922
130,0.100047696911,0.101556862302,0.10103055793,0.771207689093,0.763894692854,0.769740690193,557.405030947
140,0.101667318222,0.101641843778,0.103028309435,0.764625992478,0.762641036356,0.757652563853,600.971723676
150,0.0998961661635,0.0979027047974,0.099059814644,0.758671124112,0.762641036356,0.762916747904,644.908629898
160,0.0973271866046,0.0945109472472,0.0980324430021,0.774864187213,0.778102799833,0.772080327549,686.620055956
170,0.103710110104,0.104094052995,0.105007604996,0.762954450481,0.758880066862,0.758627412751,729.555360536
180,0.0998240235306,0.0973043166557,0.101044494399,0.768804847472,0.767237776849,0.767401052837,769.700847643
190,0.102761624174,0.0998304289758,0.102836746659,0.761805265357,0.769327204346,0.762916747904,814.702132017
200,0.09710474144,0.0951124689452,0.0969796932501,0.774341830338,0.776013372336,0.773445116007,859.120418073
210,0.0996187921293,0.0965645868624,0.0984388385937,0.761387379858,0.760969494359,0.760967050107,902.064243951
220,0.0948911502975,0.0928233629536,0.0945730995952,0.777789385708,0.776431257835,0.773250146227,947.881248841
230,0.0982747626745,0.0947772070682,0.0974227423577,0.76640200585,0.770998746344,0.768765841295,990.668524911
240,0.0969897226907,0.0953488624582,0.0965610340312,0.771207689093,0.769327204346,0.769545720413,1035.26974372
250,0.0976565592605,0.0949333603748,0.0964489697411,0.762223150857,0.770998746344,0.762526808345,1079.15109175
260,0.0945586526177,0.0920564371277,0.093672916586,0.768595904722,0.772252402842,0.77169038799,1122.09771831
270,0.0969465263275,0.0939682348432,0.0968638796381,0.766715419975,0.77308817384,0.766621173718,1164.5512875
280,0.0949917295596,0.0919025009807,0.0942019257988,0.775177601337,0.775595486837,0.775394813804,1211.01979623
290,0.0943946932743,0.0917788008044,0.0931949818695,0.771625574593,0.774341830338,0.771105478651,1255.502114
300,0.0941411765595,0.0918074720973,0.0938252566389,0.768804847472,0.772670288341,0.766426203938,1300.60279054
310,0.0951069754061,0.0925894529646,0.0943999796447,0.773401587965,0.776431257835,0.774030025346,1346.04055228
320,0.0965769741137,0.0932495952592,0.0956200074342,0.77350605934,0.776013372336,0.772860206668,1392.7873614
330,0.0953045409164,0.093286988006,0.0948096018437,0.767342248224,0.771416631843,0.766036264379,1437.45647052
340,0.0950105588608,0.0925618268723,0.0941604678559,0.774028416214,0.776431257835,0.775004874244,1479.54432919
