iterations,fitness,time,fevals
0,508.0,2.66209999999e-05,11
10,512.0,5.54299999997e-05,21
20,508.0,8.42399999996e-05,31
30,514.0,0.000109767,41
40,512.0,0.000130189,51
50,518.0,0.000167385,61
60,512.0,0.000200571,71
70,510.0,0.000220263,81
80,512.0,0.000241414,91
90,508.0,0.000260376999999,101
100,508.0,0.000278610999999,111
110,508.0,0.000296844999999,121
120,508.0,0.000318724999999,131
130,502.0,0.000336228999999,141
140,500.0,0.000356285999999,151
150,504.0,0.000384000999999,161
160,500.0,0.000409891999999,171
170,504.0,0.000431771999999,181
180,502.0,0.000456569999999,191
190,502.0,0.000475897999999,201
200,498.0,0.000494496,211
210,500.0,0.000513094,221
220,500.0,0.000535704,231
230,500.0,0.000553937,241
240,502.0,0.000571442,251
250,504.0,0.000588947,261
260,504.0,0.000621403,271
270,508.0,0.000641095,281
280,504.0,0.000660423,291
290,504.0,0.000677928,301
300,504.0,0.000701996,311
310,500.0,0.000720959,321
320,500.0,0.000744297999999,331
330,504.0,0.000764354999999,341
340,500.0,0.000784411999999,351
350,500.0,0.000804103999999,361
360,500.0,0.000822337999999,371
370,500.0,0.000844219,381
380,504.0,0.000864641,391
390,498.0,0.000890897,401
400,498.0,0.000912413,411
410,494.0,0.000936481,421
420,494.0,0.000956538,431
430,494.0,0.000995558,441
440,494.0,0.001034943,451
450,500.0,0.001100949,461
460,500.0,0.001140333,471
470,500.0,0.001176435,481
480,502.0,0.001209985,491
490,504.0,0.001245358,501
500,506.0,0.00128219,511
510,508.0,0.00131574,521
520,510.0,0.001408002,531
530,514.0,0.00144921,541
540,514.0,0.001483489,551
550,518.0,0.001517039,561
560,520.0,0.001552047,571
570,520.0,0.001591432,581
580,526.0,0.001626805,591
590,528.0,0.00166072,601
600,534.0,0.001695729,611
610,536.0,0.001718704,621
620,536.0,0.00173949,631
630,538.0,0.001758817,641
640,542.0,0.001778145,651
650,542.0,0.001797473,661
660,542.0,0.001830658,671
670,542.0,0.001849257,681
680,546.0,0.001870773,691
690,546.0,0.001893018,701
700,550.0,0.001912345,711
710,552.0,0.001931308,721
720,552.0,0.001956471,731
730,552.0,0.001976528,741
740,556.0,0.001995127,751
750,562.0,0.00201336,761
760,564.0,0.002032688,771
770,564.0,0.002052015,781
780,566.0,0.002070249,791
790,566.0,0.002109998,801
