iterations,fitness,time,fevals
0,551.0,8.576798626,1000
10,581.0,16.892762758,2100
20,618.0,24.758410702,3200
30,644.0,32.187691887,4300
40,689.0,39.384730678,5400
50,723.0,46.269893674,6500
60,731.0,52.752524899,7600
70,755.0,59.177452631,8700
80,753.0,65.345751265,9800
90,755.0,71.492396046,10900
100,765.0,77.44061446,12000
110,765.0,83.497785168,13100
120,767.0,89.403115249,14200
130,765.0,95.380705067,15300
140,773.0,101.311108894,16400
150,775.0,107.221961201,17500
160,773.0,113.035682054,18600
170,783.0,118.810980346,19700
180,777.0,124.625348856,20800
190,779.0,130.460074811,21900
200,777.0,136.387186744,23000
210,775.0,142.322120161,24100
220,773.0,148.195400323,25200
230,771.0,154.038913776,26300
240,777.0,159.978796155,27400
250,779.0,166.076708737,28500
260,775.0,171.861011508,29600
270,775.0,177.688389324,30700
280,776.0,183.492449654,31800
290,779.0,189.359169733,32900
300,777.0,195.368679283,34000
310,775.0,201.207027159,35100
320,781.0,206.999167094,36200
330,777.0,213.033383893,37300
340,777.0,218.933458323,38400
350,777.0,224.807399999,39500
360,779.0,230.649243255,40600
370,789.0,236.497817625,41700
380,777.0,242.325276762,42800
390,781.0,248.204325303,43900
400,785.0,254.114271401,45000
410,787.0,259.97056551,46100
420,791.0,265.810674386,47200
430,793.0,271.649425589,48300
440,783.0,277.477673147,49400
450,791.0,283.265133977,50500
460,793.0,289.183658252,51600
470,787.0,295.09133609,52700
480,787.0,301.005826729,53800
490,785.0,306.791188507,54900
500,793.0,312.549389887,56000
510,791.0,318.331316456,57100
520,787.0,324.020141559,58200
530,795.0,329.837908812,59300
540,795.0,336.236793499,60400
550,789.0,342.098696627,61500
560,787.0,348.115775306,62600
570,785.0,354.363783194,63700
580,789.0,360.407858169,64800
590,795.0,366.197663474,65900
600,789.0,371.980833574,67000
610,791.0,377.895095929,68100
620,793.0,383.560233041,69200
630,785.0,389.334415802,70300
640,787.0,395.135907383,71400
650,783.0,400.910771352,72500
660,787.0,406.693134433,73600
670,787.0,412.46748859,74700
680,793.0,418.236408041,75800
690,787.0,424.067119687,76900
700,789.0,429.841304636,78000
710,787.0,435.626385252,79100
720,791.0,441.509281447,80200
730,793.0,447.359235736,81300
740,787.0,453.126568501,82400
750,791.0,459.01425612,83500
760,793.0,464.7973872,84600
770,791.0,470.550228997,85700
780,793.0,476.41497219,86800
790,789.0,482.268625345,87900
800,793.0,488.07376948,89000
810,793.0,493.95575436,90100
820,789.0,499.773356051,91200
830,793.0,505.598747134,92300
840,791.0,511.450020076,93400
850,797.0,517.276390303,94500
860,795.0,523.116844159,95600
870,797.0,529.001004307,96700
880,785.0,535.076423197,97800
890,797.0,540.873306054,98900
900,791.0,546.819658441,100000
910,795.0,552.638605772,101100
920,793.0,558.501510289,102200
930,793.0,564.239071968,103300
940,795.0,569.956156226,104400
950,791.0,575.767175954,105500
960,797.0,581.744760667,106600
970,793.0,587.630665405,107700
980,789.0,593.482324534,108800
990,797.0,599.323505181,109900
1000,795.0,605.198031427,111000
1010,799.0,611.17456479,112100
1020,799.0,616.98748847,113200
1030,795.0,622.889093427,114300
1040,796.0,628.675427056,115400
1050,797.0,634.530652312,116500
1060,799.0,640.407114236,117600
1070,799.0,646.195597241,118700
1080,801.0,652.048053178,119800
1090,801.0,658.10284039,120900
1100,795.0,664.257881742,122000
1110,797.0,670.512427469,123100
1120,795.0,676.701774236,124200
1130,801.0,683.05360312,125300
1140,801.0,689.400968055,126400
1150,795.0,695.659177275,127500
1160,793.0,701.841327971,128600
1170,797.0,708.134904895,129700
