iterations,fitness,time,fevals
0,530.0,3.2821e-05,11
10,530.0,8.8251e-05,21
20,534.0,0.000138212,31
30,534.0,0.000214429,41
40,534.0,0.000254908,51
50,538.0,0.000292104,61
60,540.0,0.000347534,71
70,542.0,0.000392024,81
80,544.0,0.000435055,91
90,544.0,0.000475169,101
100,550.0,0.000549927,111
110,552.0,0.000592958,121
120,552.0,0.000634531,131
130,556.0,0.000685220999999,141
140,558.0,0.000735180999999,151
150,558.0,0.000770553999999,161
160,558.0,0.000812855999999,171
170,562.0,0.000914235,181
180,564.0,0.000990451,191
190,566.0,0.001028377,201
200,570.0,0.001071043,211
210,570.0,0.001113345,221
220,572.0,0.001149447,231
230,572.0,0.001259578,241
240,572.0,0.001301151,251
250,572.0,0.001359498,261
260,572.0,0.001401435,271
270,572.0,0.001436808,281
280,574.0,0.001519224,291
290,574.0,0.001579395,301
300,578.0,0.00161878,311
310,580.0,0.001653059,321
320,584.0,0.001689891,331
330,586.0,0.001721253,341
340,588.0,0.001755532,351
350,592.0,0.00179674,361
360,592.0,0.001839771,371
370,594.0,0.001880615,381
380,596.0,0.001921093,391
390,598.0,0.001960478,401
400,600.0,0.002029037,411
410,604.0,0.002086656,421
420,604.0,0.002129322,431
430,604.0,0.002165059,441
440,606.0,0.002198974,451
450,606.0,0.002229606,461
460,610.0,0.002260968,471
470,610.0,0.002293789,481
480,612.0,0.002325151,491
490,614.0,0.002360159,501
500,614.0,0.002391885,511
510,614.0,0.002422517,521
520,614.0,0.002527543,531
530,614.0,0.002586985,541
540,614.0,0.002630016,551
550,614.0,0.00266539,561
560,614.0,0.002696023,571
570,616.0,0.002728479,581
580,618.0,0.002759841,591
590,622.0,0.002790838,601
600,622.0,0.002822929,611
610,622.0,0.002856479,621
620,624.0,0.002893675,631
630,626.0,0.002926495,641
640,630.0,0.002955669,651
650,630.0,0.002986666,661
660,632.0,0.00309862,671
670,636.0,0.003159156,681
680,636.0,0.003196353,691
690,636.0,0.003264182,701
700,636.0,0.00329445,711
710,644.0,0.003326177,721
720,644.0,0.003358997,731
730,646.0,0.003393641,741
740,648.0,0.003425368,751
750,650.0,0.003456365,761
760,650.0,0.003487727,771
770,650.0,0.003520912,781
780,650.0,0.003552274,791
790,650.0,0.003780559,801
800,656.0,0.003834166,811
810,656.0,0.003868809,821
820,656.0,0.003901629,831
830,656.0,0.003934815,841
840,656.0,0.003965447,851
850,660.0,0.003996809,861
860,660.0,0.004034734,871
870,660.0,0.004064637,881
880,660.0,0.004096364,891
890,660.0,0.004127362,901
900,664.0,0.004156536,911
910,668.0,0.004187898,921
920,668.0,0.004238952,931
930,668.0,0.004284171,941
940,670.0,0.004315533,951
950,670.0,0.004370598,961
960,672.0,0.004400866,971
970,672.0,0.004429675,981
980,672.0,0.004460307,991
990,672.0,0.004489481,1001
1000,672.0,0.004519019,1011
1010,672.0,0.004547828,1021
1020,672.0,0.00457992,1031
1030,672.0,0.004612011,1041
1040,672.0,0.004645926,1051
1050,672.0,0.004713755,1061
1060,674.0,0.004766268,1071
1070,678.0,0.004802371,1081
1080,680.0,0.004833004,1091
1090,682.0,0.004864001,1101
1100,682.0,0.004896457,1111
1110,686.0,0.004926725,1121
1120,686.0,0.004956628,1131
1130,686.0,0.004989084,1141
1140,688.0,0.00502154,1151
1150,688.0,0.005052902,1161
1160,688.0,0.005087911,1171
1170,688.0,0.005120002,1181
1180,688.0,0.005173608,1191
1190,688.0,0.005229403,1201
1200,688.0,0.005264776,1211
1210,688.0,0.005295408,1221
1220,688.0,0.005323853,1231
1230,692.0,0.005353027,1241
1240,700.0,0.005400434,1251
1250,700.0,0.005431796,1261
1260,702.0,0.005461699,1271
1270,706.0,0.005491967,1281
1280,708.0,0.005522235,1291
1290,708.0,0.005553597,1301
1300,710.0,0.005582771,1311
1310,710.0,0.005613768,1321
1320,710.0,0.005665186,1331
1330,712.0,0.0056991,1341
1340,712.0,0.005773129,1351
1350,714.0,0.005813972,1361
1360,716.0,0.005858462,1371
1370,716.0,0.005901858,1381
1380,716.0,0.005943066,1391
1390,716.0,0.005982451,1401
1400,716.0,0.006037881,1411
1410,718.0,0.006083465,1421
1420,718.0,0.00612212,1431
1430,718.0,0.006190679,1441
1440,718.0,0.006223135,1451
1450,718.0,0.006258508,1461
1460,718.0,0.006293881,1471
1470,718.0,0.006321961,1481
1480,720.0,0.006351499,1491
1490,720.0,0.006403282,1501
1500,720.0,0.006440114,1511
1510,722.0,0.006475123,1521
1520,722.0,0.006528001,1531
1530,722.0,0.006565198,1541
1540,722.0,0.006616252,1551
1550,722.0,0.006674235,1561
1560,724.0,0.006713985,1571
1570,728.0,0.006748264,1581
1580,730.0,0.006809529,1591
1590,732.0,0.006845266,1601
1600,732.0,0.006878451,1611
1610,732.0,0.006912001,1621
1620,732.0,0.006944821,1631
1630,732.0,0.006978371,1641
1640,732.0,0.00701812,1651
1650,732.0,0.007082302,1661
1660,732.0,0.007126428,1671
1670,732.0,0.007172012,1681
1680,732.0,0.007214678,1691
1690,732.0,0.007253698,1701
1700,736.0,0.007298188,1711
1710,736.0,0.007341219,1721
1720,736.0,0.007380239,1731
1730,736.0,0.007422906,1741
1740,736.0,0.007470678,1751
1750,736.0,0.007532672,1761
1760,736.0,0.007573516,1771
1770,738.0,0.007612901,1781
1780,738.0,0.007657391,1791
1790,740.0,0.007699693,1801
1800,740.0,0.007743454,1811
1810,740.0,0.007782109,1821
1820,740.0,0.007851032,1831
1830,740.0,0.007887499,1841
1840,740.0,0.007939283,1851
1850,740.0,0.008001277,1861
1860,742.0,0.008037015,1871
1870,742.0,0.008072388,1881
1880,742.0,0.008110678,1891
1890,742.0,0.008148239,1901
1900,742.0,0.008211692,1911
1910,742.0,0.008260558,1921
1920,742.0,0.008297755,1931
1930,742.0,0.008330576,1941
1940,742.0,0.008360844,1951
1950,742.0,0.008390382,1961
1960,744.0,0.008430861,1971
1970,746.0,0.00848702,1981
1980,746.0,0.008521299,1991
1990,746.0,0.008549015,2001
2000,746.0,0.00857746,2011
2010,746.0,0.008606269,2021
2020,746.0,0.008640548,2031
2030,748.0,0.008670451,2041
2040,750.0,0.008702907,2051
2050,750.0,0.008773289,2061
2060,750.0,0.008804286,2071
2070,750.0,0.008835648,2081
2080,750.0,0.008866281,2091
2090,750.0,0.008919887,2101
2100,750.0,0.008975682,2111
2110,750.0,0.009014338,2121
2120,750.0,0.009047159,2131
2130,750.0,0.009081438,2141
2140,750.0,0.009116082,2151
2150,752.0,0.009148903,2161
2160,752.0,0.009182088,2171
2170,752.0,0.009214908,2181
2180,752.0,0.009246635,2191
2190,752.0,0.009283102,2201
2200,752.0,0.009342178,2211
2210,752.0,0.009375728,2221
2220,752.0,0.009410007,2231
2230,752.0,0.009465802,2241
2240,752.0,0.009555147,2251
2250,752.0,0.009591614,2261
2260,752.0,0.009625528,2271
2270,752.0,0.009662725,2281
2280,752.0,0.009700286,2291
2290,752.0,0.009749152,2301
2300,752.0,0.009782337,2311
2310,752.0,0.009815887,2321
2320,752.0,0.00985126,2331
2330,752.0,0.009891009,2341
2340,752.0,0.009929299,2351
2350,752.0,0.009964308,2361
2360,752.0,0.010020102,2371
2370,754.0,0.010056934,2381
