iterations,fitness,time,fevals
0,545.0,0.001519223,285
10,548.0,0.005524779,471
20,552.0,0.006701575,656
30,543.0,0.008601151,842
40,542.0,0.010232329,1031
50,547.0,0.012145763,1218
60,550.0,0.01329995,1409
70,554.0,0.014611675,1595
80,554.0,0.015780813,1785
90,555.0,0.016897803,1967
100,557.0,0.018011511,2153
110,558.0,0.019300626,2339
120,557.0,0.020882573,2524
130,556.0,0.021995551,2709
140,555.0,0.023109259,2894
150,553.0,0.024444687,3086
160,555.0,0.025536879,3276
170,555.0,0.026584946,3461
180,553.0,0.027643224,3644
190,555.0,0.029146037,3824
200,555.0,0.031010604,4005
210,557.0,0.032323423,4194
220,555.0,0.035300605,4381
230,555.0,0.036386598,4565
240,555.0,0.037453264,4747
250,557.0,0.038514094,4935
260,557.0,0.039545021,5121
270,557.0,0.040803504,5306
280,555.0,0.042658225,5494
290,557.0,0.043808765,5678
300,557.0,0.045305743,5866
310,555.0,0.046490927,6052
320,557.0,0.047673193,6238
330,555.0,0.048833214,6427
340,555.0,0.050014021,6613
350,557.0,0.051578828,6802
360,557.0,0.053296433,6994
370,557.0,0.054380968,7184
380,557.0,0.055515827,7365
390,557.0,0.05662443,7551
400,559.0,0.057695836,7738
410,559.0,0.058742079,7918
420,557.0,0.059850682,8105
430,559.0,0.062947476,8291
440,559.0,0.064333229,8477
450,559.0,0.066186127,8666
460,561.0,0.067497122,8852
470,561.0,0.068589314,9035
480,561.0,0.069656344,9217
490,563.0,0.070775157,9409
500,563.0,0.071830882,9595
510,565.0,0.073194026,9778
520,565.0,0.074668759,9966
530,563.0,0.075814923,10150
540,563.0,0.07712519,10337
550,563.0,0.078169246,10528
560,563.0,0.079228983,10715
570,563.0,0.080369312,10904
580,563.0,0.081407533,11091
590,563.0,0.082473834,11277
600,563.0,0.083961695,11459
610,567.0,0.085202309,11647
620,565.0,0.086498353,11831
630,563.0,0.088067901,12014
640,565.0,0.091888934,12197
650,567.0,0.092944295,12377
660,567.0,0.093986892,12561
670,569.0,0.096498387,12748
680,569.0,0.097726238,12935
690,567.0,0.099052914,13113
700,567.0,0.100146565,13294
710,569.0,0.101251156,13481
720,571.0,0.102320374,13667
730,569.0,0.103411472,13851
740,569.0,0.104473397,14035
750,569.0,0.10584274,14222
760,569.0,0.107378373,14408
770,571.0,0.108446497,14592
780,573.0,0.109516445,14779
790,573.0,0.110572535,14962
800,571.0,0.111631907,15149
810,571.0,0.112697843,15338
820,572.0,0.113798058,15526
830,571.0,0.114873841,15712
840,571.0,0.115971139,15896
850,571.0,0.119872034,16087
860,571.0,0.120952922,16271
870,573.0,0.122128624,16455
880,574.0,0.123264941,16638
890,574.0,0.124352028,16826
900,575.0,0.12556055,17010
910,575.0,0.126659306,17197
920,573.0,0.127837561,17386
930,575.0,0.129378664,17574
940,575.0,0.130462104,17763
950,578.0,0.131561589,17949
960,578.0,0.132632266,18134
970,576.0,0.133728834,18323
980,578.0,0.134903807,18513
990,575.0,0.136029184,18693
1000,576.0,0.137163313,18876
1010,576.0,0.138398821,19058
1020,578.0,0.139907104,19242
1030,576.0,0.141067125,19426
1040,574.0,0.142156035,19613
1050,573.0,0.143250051,19799
1060,573.0,0.144329479,19981
1070,573.0,0.147365372,20166
1080,575.0,0.148599786,20354
1090,575.0,0.149902029,20543
1100,575.0,0.151582437,20729
1110,573.0,0.152931359,20924
1120,573.0,0.154276634,21114
1130,573.0,0.155605499,21291
1140,577.0,0.156913577,21477
1150,575.0,0.158276356,21668
1160,573.0,0.1599502,21857
1170,575.0,0.161792887,22043
1180,577.0,0.163508303,22233
1190,577.0,0.164874729,22418
1200,577.0,0.166255012,22603
1210,575.0,0.167660092,22786
1220,573.0,0.169030529,22973
1230,575.0,0.170393672,23155
1240,577.0,0.171682422,23343
1250,579.0,0.17300144,23531
1260,579.0,0.174651216,23718
1270,579.0,0.176011078,23899
1280,581.0,0.180155938,24080
1290,581.0,0.181567947,24269
1300,583.0,0.182949689,24453
1310,583.0,0.184285482,24638
1320,585.0,0.185632944,24819
1330,585.0,0.18734982,25006
1340,585.0,0.188434719,25190
1350,581.0,0.189522171,25374
1360,581.0,0.190755856,25558
1370,581.0,0.192542749,25747
1380,583.0,0.193781904,25935
1390,583.0,0.195304409,26120
1400,583.0,0.196938868,26307
1410,581.0,0.19871008,26493
1420,581.0,0.199990807,26679
1430,583.0,0.20128758,26869
1440,583.0,0.202667499,27058
1450,585.0,0.20431071,27248
1460,583.0,0.205695004,27434
1470,585.0,0.207175936,27621
1480,583.0,0.208601803,27812
1490,585.0,0.211295999,27998
1500,583.0,0.212535519,28183
1510,585.0,0.214172531,28371
1520,583.0,0.215367926,28560
1530,583.0,0.216518466,28744
1540,583.0,0.217803935,28929
1550,587.0,0.219061688,29117
1560,587.0,0.220267658,29301
1570,587.0,0.221561514,29483
1580,583.0,0.223251039,29669
1590,581.0,0.224938741,29850
1600,583.0,0.226165497,30045
1610,581.0,0.227384595,30239
1620,581.0,0.228586919,30430
1630,581.0,0.229839202,30610
1640,583.0,0.231011258,30797
1650,583.0,0.232201547,30982
1660,585.0,0.233784587,31164
1670,581.0,0.234979253,31348
1680,581.0,0.236124687,31536
1690,583.0,0.237332481,31725
1700,577.0,0.240271007,31912
1710,575.0,0.241965638,32099
1720,577.0,0.243192759,32283
1730,579.0,0.244411492,32471
