iterations,fitness,time,fevals
0,556.0,9.903440351,1000
10,590.0,19.762139107,2100
20,648.0,30.460581338,3200
30,680.0,39.062858495,4300
40,706.0,46.272390945,5400
50,738.0,53.143494016,6500
60,756.0,60.573566539,7600
70,758.0,67.721947524,8700
80,767.0,74.270993524,9800
90,766.0,80.868403405,10900
100,766.0,87.950326218,12000
110,772.0,94.332599371,13100
120,774.0,100.991437504,14200
130,772.0,108.137027654,15300
140,774.0,114.715708351,16400
150,774.0,121.603591434,17500
160,774.0,128.418194794,18600
170,774.0,135.800098534,19700
180,774.0,142.821909925,20800
190,772.0,149.138238729,21900
200,776.0,155.408877791,23000
210,778.0,161.764183093,24100
220,778.0,168.998117564,25200
230,778.0,176.089047043,26300
240,778.0,182.86066689,27400
250,780.0,189.721680218,28500
260,780.0,196.284341608,29600
270,780.0,202.946805674,30700
280,780.0,209.541072448,31800
290,778.0,216.151889857,32900
300,782.0,222.667500914,34000
310,778.0,229.232603782,35100
320,778.0,235.754758147,36200
330,780.0,242.279125341,37300
340,782.0,248.770982765,38400
350,784.0,255.23883019,39500
360,784.0,261.673900176,40600
370,782.0,268.13096243,41700
380,776.0,274.620064028,42800
390,782.0,281.175202602,43900
400,782.0,287.641995762,45000
410,784.0,294.084487915,46100
420,780.0,300.636820338,47200
430,782.0,307.078845711,48300
440,784.0,313.541913747,49400
450,784.0,319.972633926,50500
460,786.0,326.403392761,51600
470,784.0,332.858210459,52700
480,784.0,339.343998284,53800
490,784.0,345.887693089,54900
500,782.0,352.334910296,56000
510,784.0,358.802369711,57100
520,786.0,365.248048368,58200
530,782.0,371.712197656,59300
540,782.0,378.17754015,60400
550,782.0,385.314969672,61500
560,784.0,392.381263377,62600
570,784.0,399.657819241,63700
580,784.0,406.476808144,64800
590,780.0,413.754863538,65900
600,788.0,421.217371802,67000
610,790.0,427.61980183,68100
620,786.0,434.440319073,69200
630,788.0,441.037432476,70300
640,786.0,447.569232413,71400
650,788.0,454.618933911,72500
660,786.0,461.808803253,73600
670,790.0,468.275846212,74700
680,786.0,474.824879813,75800
690,788.0,481.435378134,76900
700,786.0,488.20350406,78000
710,784.0,494.679515395,79100
720,788.0,501.196496889,80200
730,788.0,507.605090966,81300
740,788.0,514.096228162,82400
750,788.0,520.593629692,83500
760,788.0,527.075733965,84600
770,786.0,533.642718176,85700
780,790.0,540.197430083,86800
790,784.0,546.707519279,87900
800,792.0,553.210800779,89000
810,794.0,559.740733595,90100
820,792.0,566.234487677,91200
830,790.0,572.725419199,92300
840,790.0,579.255034387,93400
850,788.0,585.736832336,94500
860,792.0,592.174457942,95600
870,792.0,598.607713321,96700
880,792.0,605.158571011,97800
890,798.0,611.651971362,98900
900,792.0,618.112040701,100000
910,794.0,624.540328154,101100
920,794.0,631.072353457,102200
930,792.0,637.567552369,103300
940,796.0,644.111428051,104400
950,796.0,650.547775482,105500
960,796.0,656.851305397,106600
970,792.0,663.340827462,107700
980,794.0,669.84020442,108800
990,794.0,676.280610285,109900
1000,794.0,682.679277628,111000
1010,794.0,689.191897281,112100
1020,796.0,695.670009856,113200
1030,796.0,702.261968257,114300
1040,794.0,708.69228511,115400
1050,796.0,714.978869815,116500
1060,794.0,721.441591777,117600
1070,796.0,727.878838125,118700
1080,794.0,734.362778522,119800
1090,796.0,740.849293867,120900
1100,794.0,747.417846166,122000
1110,796.0,753.916678669,123100
1120,794.0,760.324736314,124200
1130,792.0,766.727475584,125300
1140,796.0,773.218588347,126400
1150,796.0,779.666513018,127500
1160,796.0,786.123315261,128600
1170,798.0,792.570398269,129700
1180,796.0,798.964802962,130800
1190,796.0,805.475852703,131900
1200,798.0,811.961166818,133000
1210,796.0,818.424214797,134100
1220,802.0,824.932527311,135200
1230,802.0,831.286092034,136300
1240,804.0,837.715031886,137400
1250,802.0,844.178118155,138500
1260,802.0,850.648214148,139600
1270,800.0,857.051120437,140700
1280,798.0,863.520887496,141800
1290,802.0,870.005138593,142900
1300,800.0,876.415837921,144000
1310,800.0,883.011789844,145100
1320,804.0,889.372671708,146200
1330,800.0,895.772896564,147300
1340,800.0,902.211575708,148400
1350,802.0,908.568096096,149500
1360,800.0,915.054139555,150600
1370,802.0,921.555724237,151700
1380,802.0,928.018870677,152800
1390,802.0,934.56386189,153900
1400,800.0,941.073257115,155000
1410,804.0,947.570157951,156100
1420,802.0,954.056334151,157200
1430,802.0,960.715356444,158300
1440,802.0,967.758905562,159400
1450,804.0,974.708215804,160500
1460,802.0,981.483121709,161600
1470,806.0,988.987233931,162700
1480,802.0,996.379534103,163800
1490,806.0,1003.16414429,164900
1500,806.0,1009.77485595,166000
1510,808.0,1016.37993962,167100
1520,804.0,1023.1017854,168200
1530,804.0,1029.66324118,169300
1540,806.0,1036.27408266,170400
1550,806.0,1043.08652534,171500
1560,804.0,1049.67680734,172600
1570,804.0,1056.33928453,173700
1580,804.0,1062.97410355,174800
1590,806.0,1069.53668873,175900
1600,804.0,1076.04543666,177000
1610,808.0,1082.59310092,178100
1620,804.0,1089.18856819,179200
1630,804.0,1095.71753463,180300
1640,805.0,1102.31069025,181400
1650,806.0,1108.86084521,182500
1660,806.0,1115.42382423,183600
1670,804.0,1122.03128812,184700
1680,806.0,1128.59628122,185800
1690,806.0,1135.11305412,186900
1700,804.0,1141.73885772,188000
1710,804.0,1148.25786387,189100
1720,806.0,1154.79735875,190200
1730,804.0,1161.38736506,191300
1740,806.0,1167.88657464,192400
1750,808.0,1174.52297889,193500
1760,808.0,1181.37783363,194600
1770,806.0,1187.97414294,195700
1780,808.0,1194.57126582,196800
1790,808.0,1201.18138962,197900
1800,806.0,1207.8151376,199000
1810,806.0,1214.41031678,200100
1820,806.0,1221.01747544,201200
1830,808.0,1227.51602605,202300
1840,810.0,1233.9980315,203400
1850,806.0,1240.05968913,204500
1860,806.0,1245.9742465,205600
1870,808.0,1251.76035586,206700
1880,808.0,1257.49546621,207800
1890,804.0,1263.2372311,208900
1900,806.0,1269.00238605,210000
1910,804.0,1274.76569283,211100
1920,808.0,1280.56447235,212200
1930,804.0,1286.32619427,213300
1940,808.0,1292.12009703,214400
1950,806.0,1297.9374533,215500
1960,806.0,1303.72235778,216600
1970,806.0,1309.45294766,217700
1980,806.0,1315.20878195,218800
1990,806.0,1320.99566332,219900
2000,802.0,1326.81425437,221000
2010,808.0,1332.62508592,222100
2020,808.0,1338.52771123,223200
2030,806.0,1344.26464969,224300
2040,808.0,1350.03770853,225400
2050,808.0,1355.7621103,226500
2060,808.0,1361.79582458,227600
2070,806.0,1367.56256183,228700
2080,808.0,1373.25841963,229800
2090,808.0,1379.06171525,230900
2100,808.0,1384.90227303,232000
2110,806.0,1391.71726003,233100
2120,808.0,1398.93610985,234200
2130,806.0,1405.39831397,235300
2140,808.0,1411.78208921,236400
2150,808.0,1418.33310699,237500
2160,804.0,1424.86109355,238600
2170,808.0,1431.32686746,239700
2180,806.0,1437.69941663,240800
2190,808.0,1444.17902837,241900
2200,807.0,1450.64259783,243000
2210,810.0,1457.13668121,244100
2220,810.0,1463.60195916,245200
2230,810.0,1470.00739664,246300
2240,810.0,1476.36738032,247400
