iterations,fitness,time,fevals
0,0.0324722697112,0.00353257999996,678
10,0.0412348111494,0.00586393000049,1255
20,0.0460936977626,0.00851947200135,1842
30,0.0501351485873,0.0109879380016,2421
40,0.0552736871011,0.0139027620007,2979
50,0.0598301769346,0.0169032850008,3563
60,0.0657586712061,0.0189469080015,4131
70,0.0658781703454,0.0222847530022,4704
80,0.0649097990146,0.024531498002,5292
90,0.0696112587547,0.0271283280035,5870
100,0.0777092093711,0.029189820003,6416
110,0.0745717151533,0.0314675620029,7004
120,0.0745235150316,0.033553852003,7573
130,0.0686429752747,0.0359023410019,8167
140,0.0715147099876,0.042884354003,8738
150,0.0687915180416,0.0456558620026,9300
160,0.0777160311616,0.0477545500034,9885
170,0.0759144693968,0.0505968040034,10462
180,0.0739610710287,0.0526699650036,11043
190,0.0760666315634,0.0545363570036,11621
200,0.0751580002535,0.0567225670038,12191
210,0.0806218664501,0.0588653800023,12772
220,0.0761883894135,0.0616037030013,13343
230,0.0787202126447,0.0637198950008,13930
240,0.0712885659742,0.066109227002,14515
250,0.071843851961,0.0684646440022,15078
260,0.0793680679837,0.0706887800025,15660
270,0.0706712346087,0.0726189890029,16218
280,0.0668587022819,0.0747173130039,16799
290,0.0704230851902,0.0766482520048,17388
300,0.0739451216175,0.0785190210063,17970
310,0.0818010653489,0.0805411280071,18550
320,0.0852725194284,0.0830358500061,19126
330,0.0758031996275,0.0850951530065,19717
340,0.0771603903916,0.0868940810069,20302
350,0.084717917967,0.0885340120076,20884
360,0.0879923779218,0.0905936800082,21458
370,0.0919927010882,0.0921913090078,22028
380,0.0865149113344,0.0940022710074,22614
390,0.0853322252361,0.0958252680084,23191
400,0.0889745238021,0.0980654490086,23769
410,0.0941965976925,0.100055465009,24343
420,0.0986322620812,0.102888968009,24916
430,0.0960103288454,0.105069707008,25491
440,0.0967438608259,0.106957251008,26059
450,0.0967438608259,0.109749546009,26631
460,0.0955778190193,0.11136103201,27198
470,0.0953560526561,0.11320372001,27767
480,0.094584820544,0.115265212009,28346
490,0.10331794506,0.11717974101,28925
500,0.104577184813,0.11972515201,29517
510,0.10782987388,0.12189568101,30085
520,0.105967857492,0.123422563009,30658
530,0.108888720895,0.124964761009,31245
540,0.0990247871973,0.127272771009,31816
550,0.0940833648042,0.129067323009,32397
560,0.0981851785078,0.131861076008,32983
570,0.097214745262,0.133441200007,33563
580,0.0990786976501,0.135277689007,34144
590,0.0984991075155,0.136987272008,34743
600,0.0937042626751,0.138820843007,35323
610,0.100902795211,0.140651498006,35903
620,0.0962692390336,0.142766232006,36480
630,0.0973514874562,0.144607097007,37076
640,0.0947750550531,0.147285978008,37652
650,0.101033046553,0.149549134008,38223
660,0.0987457550207,0.151441782009,38795
670,0.0986764153685,0.153580949009,39374
680,0.0969616966634,0.155187330009,39964
690,0.096678929632,0.15727070201,40539
700,0.100742356274,0.15893834801,41116
710,0.104183190368,0.160801458011,41694
