iterations,fitness,time,fevals
0,0.0235782211135,1.637128221,1000
10,0.0243897805658,3.259133123,2100
20,0.0259516379849,4.848713564,3200
30,0.026221589545,6.436217562,4300
40,0.0277288399239,8.013522773,5400
50,0.0289374923121,9.553641634,6500
60,0.0285192568127,11.073778649,7600
70,0.0295649301037,12.596432267,8700
80,0.0303922050774,14.11524151,9800
90,0.0306977327538,15.658769327,10900
100,0.0318760227209,17.215089479,12000
110,0.0306031951647,18.678009066,13100
120,0.0338484732727,20.146505949,14200
130,0.0328557290365,21.629030676,15300
140,0.0321113252685,23.091767927,16400
150,0.0326144039031,24.55389727,17500
160,0.0325687936395,26.047217023,18600
170,0.0324122778814,27.521267134,19700
180,0.0329695854134,28.970064791,20800
190,0.0333389831803,30.432922749,21900
200,0.0328624732173,31.886443641,23000
210,0.0330440160768,33.364857419,24100
220,0.033652968058,34.809416857,25200
230,0.0362991957816,36.267093188,26300
240,0.0350431295427,37.739038046,27400
250,0.0356419261266,39.210478928,28500
260,0.0376393529319,40.692393194,29600
270,0.0345562933461,42.150726299,30700
280,0.0357482710997,43.612512121,31800
290,0.0364361721499,45.092026844,32900
300,0.0366240177906,46.553238671,34000
310,0.0373471075904,48.008362662,35100
320,0.0373923323008,49.462980487,36200
330,0.0365727941224,50.931032835,37300
340,0.0363394191073,52.428270626,38400
350,0.037726308121,53.918239407,39500
360,0.0378134001649,55.382386481,40600
370,0.0375686933191,56.867792118,41700
380,0.0381834992233,58.345719423,42800
390,0.0383133162297,59.881980782,43900
400,0.0377574456367,61.380615267,45000
410,0.037956339482,62.993756812,46100
420,0.038387457249,64.650349045,47200
430,0.038849869444,66.139624219,48300
440,0.0394181052917,67.703905528,49400
450,0.0375987476115,69.269643338,50500
460,0.0371478773594,70.779879503,51600
470,0.0376147782322,72.303015946,52700
480,0.0379770612266,74.042217,53800
490,0.0376407866891,75.70615993,54900
500,0.0391202265851,77.198807592,56000
510,0.040044422893,78.622332374,57100
520,0.0389206982396,80.25776961,58200
530,0.0389625528208,81.804259294,59300
540,0.0401759440852,83.434104282,60400
550,0.0408451417934,85.141575576,61500
560,0.0408216321226,86.897460382,62600
570,0.0398481063611,88.642387884,63700
580,0.0407076850422,90.361937485,64800
590,0.0409143513813,91.982469476,65900
600,0.0397533969915,93.593700869,67000
610,0.039201280582,95.260712881,68100
620,0.0406304810875,96.873164831,69200
630,0.0395698938214,98.579932672,70300
640,0.040933791659,100.273719278,71400
650,0.040942756874,102.170778525,72500
660,0.0404217420213,104.029949793,73600
670,0.0402899156707,105.754934467,74700
680,0.0406496898444,107.332164556,75800
690,0.0404485563822,108.92974481,76900
700,0.0409877282112,110.507197714,78000
710,0.0411134301348,112.087403527,79100
720,0.0420077204902,113.669763824,80200
730,0.0400803781585,115.272582594,81300
740,0.0412642125516,116.869519932,82400
750,0.0412697778409,118.450518178,83500
760,0.0423404530814,120.043983836,84600
770,0.0419341083691,121.640981709,85700
780,0.039545642667,123.23520552,86800
790,0.0403708774159,124.8262782,87900
800,0.042622648015,126.41321258,89000
810,0.0404919385527,128.029732083,90100
820,0.0411366743971,129.606190161,91200
830,0.0427132315145,131.181092183,92300
840,0.0433312730398,132.782665962,93400
850,0.0424513385728,134.388553084,94500
860,0.0420575932389,135.969939341,95600
870,0.0428353101209,137.555901504,96700
880,0.043551113146,139.13684432,97800
890,0.0424507251432,140.729947859,98900
900,0.04165644163,142.307244319,100000
910,0.0414058644388,143.895950276,101100
920,0.0420209763399,145.48355857,102200
930,0.0407202421376,147.082821786,103300
940,0.0427186390387,148.658770781,104400
950,0.0403119204179,150.246156625,105500
960,0.0410826045893,151.840018682,106600
970,0.043409831846,153.443926727,107700
980,0.042045845568,155.026463525,108800
990,0.0410159865401,156.600803222,109900
1000,0.042156716793,158.182615417,111000
1010,0.0417187096521,159.782838086,112100
1020,0.0420118739027,161.372192795,113200
1030,0.0417585268875,162.957846811,114300
1040,0.0421750259886,164.543777613,115400
1050,0.0411932441433,166.144342709,116500
1060,0.0423590848971,167.734920164,117600
1070,0.0423576547221,169.311308225,118700
1080,0.0428610401665,170.900572495,119800
1090,0.0409165666026,172.503315414,120900
1100,0.0417382704581,174.084711882,122000
1110,0.0423574015302,175.669929749,123100
1120,0.0425158972996,177.247012511,124200
1130,0.0423694787703,178.841905496,125300
1140,0.0432824048627,180.421478968,126400
1150,0.0422659693362,182.003404941,127500
1160,0.0405157773003,183.587140417,128600
1170,0.0413180236174,185.187434562,129700
1180,0.0419694658513,186.80162381,130800
1190,0.0422521333372,188.382397783,131900
1200,0.0429543988758,189.958141103,133000
1210,0.0421978887538,191.5603454,134100
1220,0.0424480397984,193.132431058,135200
1230,0.0418136045402,194.714947434,136300
1240,0.0417812604426,196.305669299,137400
1250,0.0427334718751,197.903490602,138500
1260,0.0423326308894,199.482610422,139600
1270,0.0412183026787,201.070204493,140700
1280,0.0420784169388,202.648450194,141800
1290,0.0415983549866,204.255041498,142900
1300,0.0427125114335,205.830487246,144000
1310,0.0428215492911,207.413311041,145100
1320,0.0416574075324,208.996754414,146200
1330,0.0421241459026,210.59507167,147300
1340,0.041435639712,212.171605235,148400
1350,0.040942159566,213.75608136,149500
1360,0.0414479241129,215.343441677,150600
1370,0.0422574758817,216.937745352,151700
1380,0.0424303835237,218.513178337,152800
1390,0.0414191052577,220.086909761,153900
1400,0.0414222461401,221.670791105,155000
1410,0.0432826654767,223.270006914,156100
1420,0.0431265393332,224.854061842,157200
1430,0.0415439826957,226.441324427,158300
1440,0.0425382752207,228.021484656,159400
1450,0.0443318398211,229.62186851,160500
1460,0.0428749119566,231.284985093,161600
1470,0.0406611301572,233.003878283,162700
1480,0.0422983978179,234.677049242,163800
1490,0.0412288376152,236.268455596,164900
1500,0.0413732539032,237.888555815,166000
1510,0.0428081572856,239.541828438,167100
1520,0.041979255909,241.165711766,168200
1530,0.042152377424,242.763863826,169300
1540,0.0426368882806,244.34422499,170400
1550,0.0420551414676,245.923458952,171500
1560,0.0417319429987,247.504119147,172600
1570,0.0423923894279,249.096307358,173700
1580,0.0416246968654,250.673465971,174800
1590,0.0421520696283,252.261462641,175900
1600,0.041358076683,253.850435903,177000
1610,0.0427441066028,255.447960728,178100
1620,0.0419586376662,257.028708809,179200
1630,0.0430839240181,258.603848597,180300
1640,0.0416862925217,260.182593899,181400
1650,0.0428113752993,261.779371875,182500
1660,0.0420266046765,263.357071297,183600
1670,0.041589876743,264.942883581,184700
1680,0.0415313824236,266.529538622,185800
1690,0.0412592708744,268.129225952,186900
1700,0.0416781122219,269.709361019,188000
1710,0.0421984759126,271.288958924,189100
1720,0.0424178975629,272.869869649,190200
1730,0.0416769483782,274.591522314,191300
1740,0.0413379344012,276.318614429,192400
1750,0.0418813994745,277.990715805,193500
1760,0.0420710054899,279.719376375,194600
1770,0.0425346225857,281.429070346,195700
1780,0.0425857582471,283.0176793,196800
1790,0.0422880110813,284.59974093,197900
1800,0.0411639691121,286.196047384,199000
1810,0.0425154183685,287.805073968,200100
1820,0.0429371612456,289.379643044,201200
1830,0.0413801422514,290.968997023,202300
1840,0.0406079474751,292.564316674,203400
1850,0.0420814910929,294.166341188,204500
1860,0.0412636755841,295.744677328,205600
1870,0.0411564088347,297.331939548,206700
1880,0.0419618334325,298.918315615,207800
1890,0.0429077265627,300.526916262,208900
1900,0.0433756552413,302.109398724,210000
1910,0.0446651506212,303.687339558,211100
1920,0.0434113085085,305.266684016,212200
1930,0.0423617238889,306.865665341,213300
1940,0.0424366969144,308.439274965,214400
1950,0.0434974126718,310.024683192,215500
