iterations,fitness,time,fevals
0,0.0213726771312,1.715005785,1000
10,0.0218883454804,3.470259708,2100
20,0.0218465383398,5.201491946,3200
30,0.0234857466692,6.942983142,4300
40,0.0231433125647,8.675944656,5400
50,0.0212781999003,10.397246506,6500
60,0.0229501148114,12.131563506,7600
70,0.0226876306466,13.885098729,8700
80,0.0221928531161,15.606168283,9800
90,0.0236268552761,17.338148099,10900
100,0.0231190682579,19.069886138,12000
110,0.0223247721808,20.821262867,13100
120,0.0230851832157,22.541724149,14200
130,0.0243925336365,24.290888776,15300
140,0.0221878837357,26.015487263,16400
150,0.0240685019807,27.769871078,17500
160,0.0233610705406,29.494915194,18600
170,0.0231474800716,31.22193401,19700
180,0.0225125027716,32.948619515,20800
190,0.0229645477297,34.704373769,21900
200,0.0226128197417,36.436647875,23000
210,0.022399851227,38.163921961,24100
220,0.0231506268296,39.901437865,25200
230,0.0248733227109,41.666253857,26300
240,0.0228919694262,43.418589308,27400
250,0.0229980502156,45.15339351,28500
260,0.02373313058,46.898888441,29600
270,0.0241934800615,48.687252409,30700
280,0.0241810023678,50.413911293,31800
290,0.0228743183152,52.147180225,32900
300,0.0223963057377,53.886626339,34000
310,0.0220417955911,55.633825748,35100
320,0.0230125397251,57.35127739,36200
330,0.0258440429268,59.090494125,37300
340,0.0220889570531,60.817843698,38400
350,0.0219153167717,62.596521973,39500
360,0.0222655766662,64.318797499,40600
370,0.0224200458337,66.047582422,41700
380,0.0226417859726,67.778042284,42800
390,0.0227161316404,69.528283058,43900
400,0.0240070970595,71.254419732,45000
410,0.0217187854736,72.982363721,46100
420,0.0232257910544,74.710444098,47200
430,0.0233552932636,76.452721527,48300
440,0.0208118223694,78.188030071,49400
450,0.0230400377793,79.912896956,50500
460,0.0231832949459,81.643530038,51600
470,0.0230273396295,83.41470263,52700
480,0.0220173716528,85.16130106,53800
490,0.0227330304313,86.888728309,54900
500,0.0229947354398,88.616411558,56000
510,0.0231006135592,90.359807801,57100
520,0.0231364080368,92.080482051,58200
530,0.0221081795849,93.801410113,59300
540,0.0225783618018,95.524349706,60400
550,0.0234011147761,97.27421268,61500
560,0.0226631884703,98.996267214,62600
570,0.022719445129,100.732638047,63700
580,0.0217321958211,102.464120815,64800
590,0.0232093811202,104.207300443,65900
600,0.022637521141,105.934713105,67000
610,0.0216102490899,107.657956105,68100
620,0.0233067180011,109.393883497,69200
630,0.0224077585051,111.172664974,70300
640,0.0227171487621,112.896888578,71400
650,0.0230212516862,114.626426184,72500
660,0.0249114669994,116.350613685,73600
670,0.0230054823569,118.092621621,74700
680,0.0245643559316,119.813683517,75800
690,0.022829663115,121.53478735,76900
700,0.0220014185353,123.301979181,78000
710,0.0220164785528,125.066214979,79100
720,0.023280094761,126.799129085,80200
730,0.0230055125219,128.522404905,81300
740,0.0248870691216,130.259970769,82400
750,0.0222735733917,132.012881673,83500
760,0.02142219413,133.735507284,84600
770,0.0217485353641,135.462508596,85700
780,0.02369555241,137.224675974,86800
790,0.0232125319017,138.969873333,87900
800,0.0226662666522,140.699827396,89000
810,0.0233002765663,142.427915066,90100
820,0.0223851715285,144.151697052,91200
830,0.0245924379133,145.901946579,92300
840,0.0230734951439,147.628331231,93400
850,0.024071501283,149.357569442,94500
860,0.0214505486972,151.08869082,95600
870,0.0219276253843,152.846139705,96700
880,0.0235500540854,154.570814044,97800
890,0.0232256582403,156.296746866,98900
900,0.0239955745458,158.024347334,100000
910,0.022061079607,159.773547699,101100
920,0.0227196148921,161.506147458,102200
930,0.0219081041074,163.234685863,103300
940,0.0227959449471,164.968904402,104400
950,0.0230069784993,166.716553087,105500
960,0.024163418478,168.467544722,106600
970,0.0225070852155,170.196249417,107700
980,0.0208515539507,171.932029846,108800
990,0.0225942795351,173.678030577,109900
1000,0.0230241925018,175.407033574,111000
1010,0.0233350517276,177.136413278,112100
1020,0.0248613877272,178.874611484,113200
1030,0.0226551343465,180.626212485,114300
1040,0.0242079094013,182.337799105,115400
1050,0.0217137066782,184.062687142,116500
1060,0.0223931668356,185.795693146,117600
1070,0.0231183673956,187.562726345,118700
1080,0.0237622688134,189.299603343,119800
1090,0.0214749105664,191.022017443,120900
1100,0.0220302621846,192.745804899,122000
1110,0.0221728456494,194.509799649,123100
1120,0.0238588148003,196.241852399,124200
1130,0.024058947967,197.967304948,125300
1140,0.0217995118311,199.693001463,126400
1150,0.0238244518294,201.440975435,127500
1160,0.0218877813917,203.163522641,128600
1170,0.0255176371436,204.889799349,129700
1180,0.0227015946175,206.619409161,130800
1190,0.0238905363208,208.375507665,131900
1200,0.0240227986589,210.093697768,133000
1210,0.0224978563502,211.818682807,134100
1220,0.0238046879454,213.550709666,135200
1230,0.0205075334484,215.305936968,136300
1240,0.0228756470762,217.028017394,137400
1250,0.0219710193036,218.745858141,138500
1260,0.0226023385284,220.470516434,139600
1270,0.0241392481462,222.248997786,140700
1280,0.0232175416414,223.985162215,141800
1290,0.0235357508046,225.72618116,142900
1300,0.0227931638132,227.453429355,144000
1310,0.0223890019602,229.198580036,145100
1320,0.0233322440022,230.938481261,146200
1330,0.0233641034737,232.669830924,147300
1340,0.0234589678979,234.408713984,148400
1350,0.0228441359487,236.153248369,149500
1360,0.0225443391996,237.875344476,150600
1370,0.0223969303464,239.594837188,151700
1380,0.0219957643796,241.327723214,152800
1390,0.0234774242394,243.080779623,153900
1400,0.0234225921157,244.806208468,155000
1410,0.0222153322666,246.536534131,156100
