iterations,fitness,time,fevals
0,0.0197086294776,9.84599864751e-06,11
10,0.0196057157736,3.75609979528e-05,21
20,0.0203623956857,5.3970998124e-05,31
30,0.0197703436522,6.60049990984e-05,41
40,0.0197747726364,7.58509995649e-05,51
50,0.0205606644021,8.49680000101e-05,61
60,0.0211338733291,9.44499988691e-05,71
70,0.0202407251859,0.000118882997413,81
80,0.0199531913237,0.000142950997542,91
90,0.018967171813,0.000154985998961,101
100,0.0195168597227,0.000178324999069,111
110,0.0192228659358,0.000187806999747,121
120,0.0198431986164,0.00019655899996,131
130,0.020202190326,0.000205311000173,141
140,0.0207389851037,0.00021588600066,151
150,0.019991042506,0.000225003001106,161
160,0.0205503756549,0.000233754999499,171
170,0.0199171671495,0.000242141999479,181
180,0.0201187559274,0.000251258999924,191
190,0.0193471749597,0.000260374999925,201
200,0.0196289824453,0.000269492000371,211
210,0.0199594321885,0.000278244000583,221
220,0.0194101029853,0.000286996000796,231
230,0.0196250781832,0.000296113001241,241
240,0.0198607090024,0.000304865001453,251
250,0.0184796507782,0.000327110003127,261
260,0.0189458117417,0.00036977700438,271
270,0.0190587313589,0.000401868004701,281
280,0.0201366252604,0.000432135004303,291
290,0.0198310240848,0.000460579003629,301
300,0.0197937856197,0.000488294002935,311
310,0.0201186014349,0.000516374002473,321
320,0.0205126647566,0.000538983003935,331
330,0.0205343039432,0.000563781002711,341
340,0.0198880210756,0.000588214003074,351
350,0.0202647591485,0.000596966001467,361
360,0.018975147086,0.000605719000305,371
370,0.0194954340805,0.000614835998931,381
380,0.0194063826269,0.000623587999144,391
390,0.0187947430635,0.000634892998278,401
400,0.0201286161113,0.00064364499849,411
410,0.0196011193015,0.000652396998703,421
420,0.0190970990677,0.000660783998683,431
430,0.0196254469626,0.000669535998895,441
440,0.0192571592693,0.000678652999341,451
450,0.0194534431055,0.000711472997864,461
460,0.0197331062057,0.000720953998098,471
470,0.0190771638574,0.000729706996935,481
480,0.0199668947148,0.000739553997846,491
490,0.0205366821663,0.000757422998504,501
500,0.0203633492953,0.000810300998637,511
510,0.0191634309928,0.000840568998683,521
520,0.0190225853358,0.000870471998496,531
530,0.0197680383365,0.000880317997144,541
540,0.0200130676294,0.00089016399761,551
550,0.0206097534004,0.000921160997677,561
560,0.0203019136576,0.000931371998377,571
570,0.0198243873122,0.00094085299861,581
580,0.0196458466945,0.000950698999077,591
590,0.0203058242175,0.000960544999543,601
600,0.0221814199082,0.000969296999756,611
610,0.0216350649871,0.000979872998869,621
620,0.0228024664477,0.00098898899887,631
630,0.0232295450466,0.00101378599902,641
640,0.02384231111,0.00102290299765,651
650,0.0238924424476,0.00103311399653,661
660,0.0244485928052,0.00104222999653,671
670,0.02529425545,0.00105171099676,681
680,0.025511908548,0.0010652039964,691
690,0.0262077292469,0.00111698699584,701
700,0.0263161316427,0.00114287899487,711
710,0.0267513476125,0.00116658199477,721
720,0.0277110484823,0.0011906499949,731
730,0.028205891975,0.00121471799503,741
740,0.0284626803373,0.00123842199355,751
750,0.0293588141608,0.00126176099366,761
760,0.0294800392833,0.00128801699429,771
770,0.0312512258376,0.00129822799499,781
780,0.0314400067773,0.00130843899387,791
